update, shannon_diversity, max_fitness, avg_fitness
0, 4.46152, 210.342, 202.554
10, 4.9512, 225.214, 219.774
20, 4.99597, 235.014, 229.879
30, 4.67876, 242.276, 238.723
40, 4.80226, 247.521, 244.444
50, 5.03535, 253.456, 249.703
60, 5.19999, 257.49, 253.893
70, 4.60949, 260.723, 258.115
80, 5.02624, 263.219, 259.009
90, 4.87667, 267.023, 262.832
100, 4.42726, 269.11, 265.729
110, 4.43391, 270.113, 265.708
120, 4.90264, 271.114, 267.34
130, 4.73512, 272.141, 268.697
140, 4.72637, 273.268, 268.944
150, 4.74096, 273.278, 269.335
160, 4.88245, 273.558, 271.105
170, 4.80291, 273.673, 270.255
180, 4.79601, 274.261, 271.24
190, 5.24333, 274.503, 272.13
200, 4.71678, 277.237, 274.134
210, 4.97863, 276.873, 273.423
220, 4.93516, 277.418, 274.526
230, 4.70088, 278.901, 275.562
240, 4.71515, 278.72, 275.288
250, 5.05004, 277.817, 273.794
260, 5.33515, 277.709, 274.088
270, 4.83737, 277.885, 274.364
280, 4.93402, 277.499, 274.817
290, 5.05208, 277.929, 275.156
300, 4.70409, 279.166, 275.659
310, 4.77316, 280.12, 276.188
320, 4.94241, 279.334, 276.142
330, 4.61445, 279.36, 275.992
340, 5.16867, 279.205, 275.898
350, 5.0746, 280.034, 276.437
360, 4.87925, 280.211, 276.877
370, 5.10061, 280.189, 275.006
380, 4.65144, 280.542, 277.855
390, 4.84094, 279.859, 276.984
400, 4.8408, 280.328, 277.564
410, 4.8517, 281.337, 277.091
420, 4.80648, 281.218, 277.131
430, 4.53902, 281.513, 277.742
440, 5.05627, 282.271, 278.915
450, 4.80374, 282.32, 279.202
460, 4.85545, 282.32, 279.381
470, 4.93722, 283.318, 279.577
480, 4.74798, 283.659, 280.455
490, 4.84232, 283.262, 280.605
500, 4.29928, 283.227, 279.539
510, 4.74631, 283.292, 280.517
520, 4.76595, 283.41, 280.958
530, 4.71041, 284.171, 280.722
540, 4.79147, 284.108, 280.798
550, 4.94865, 284.005, 281.641
560, 4.9525, 283.08, 280.193
570, 5.02559, 283.283, 279.748
580, 4.84427, 283.375, 280.202
590, 4.39699, 283.58, 281.127
600, 4.20822, 283.876, 280.238
610, 5.26686, 283.793, 280.37
620, 4.95771, 283.787, 280.821
630, 5.05373, 283.695, 280.81
640, 4.52266, 284.224, 280.263
650, 4.91071, 285.137, 281.972
660, 5.11824, 284.743, 281.642
670, 4.91662, 284.665, 282.123
680, 5.27776, 285.083, 281.04
690, 5.06595, 285.103, 281.205
700, 4.80644, 284.891, 282.165
710, 4.5445, 284.378, 279.916
720, 5.08996, 284.558, 280.713
730, 4.74352, 283.908, 281.377
740, 5.1915, 283.972, 280.253
750, 4.53078, 284.27, 281.589
760, 5.05701, 284.736, 280.792
770, 4.70404, 284.552, 280.53
780, 4.54589, 284.604, 280.769
790, 4.90874, 284.963, 280.683
800, 5.0615, 285.086, 281.466
810, 4.77342, 284.923, 281.706
820, 4.92414, 284.51, 282.228
830, 4.65801, 285.447, 282.379
840, 5.01253, 285.176, 282.222
850, 4.49627, 285.237, 282.887
860, 4.72024, 285.745, 282.187
870, 4.85233, 285.259, 281.928
880, 4.83589, 284.594, 281.044
890, 4.90663, 284.119, 280.523
900, 5.25635, 284.284, 280.535
910, 4.69546, 284.449, 281.509
920, 4.86052, 284.215, 280.492
930, 4.62609, 284.982, 281.098
940, 4.95493, 284.511, 280.477
950, 4.64994, 284.249, 281.186
960, 4.87318, 283.849, 280.555
970, 5.16553, 282.842, 279.706
980, 5.08205, 283.099, 280.427
990, 5.03146, 283.149, 279.218
1000, 4.94521, 284.204, 280.331
1010, 5.44598, 285.264, 280.3
1020, 4.83828, 285.619, 281.931
1030, 4.58644, 285.491, 282.431
1040, 4.66078, 286.168, 282.173
1050, 4.85053, 285.437, 282.737
1060, 4.85763, 285.575, 282.691
1070, 4.27412, 285.482, 281.13
1080, 4.90141, 285.378, 282.44
1090, 4.9728, 285.278, 281.784
1100, 4.89495, 284.331, 281.684
1110, 4.6527, 284.325, 281.014
1120, 5.42005, 284.324, 280.82
1130, 4.1652, 284.176, 279.911
1140, 4.86909, 283.288, 280.678
1150, 5.04695, 282.628, 278.623
1160, 4.73599, 282.398, 279.539
1170, 4.85227, 282.691, 279.993
1180, 4.5135, 284.006, 279.905
1190, 4.8995, 284.169, 280.028
1200, 4.81755, 284.032, 281.093
1210, 4.76357, 284.336, 281.502
1220, 5.17817, 286.759, 282.521
1230, 5.33254, 287.287, 283.012
1240, 4.92151, 287.052, 283.485
1250, 5.19817, 285.962, 282.569
1260, 4.56828, 285.78, 283.104
1270, 4.83396, 286.463, 282.945
1280, 4.95502, 286.781, 282.357
1290, 4.75643, 286.406, 283.515
1300, 4.79724, 285.754, 283.008
1310, 5.23824, 285.409, 280.647
1320, 4.49047, 284.952, 282.348
1330, 4.78695, 284.831, 281.87
1340, 4.87462, 285.135, 282.931
1350, 4.87395, 285.238, 283.047
1360, 4.97584, 285.33, 282.614
1370, 4.87357, 286.896, 284.155
1380, 4.93817, 285.659, 282.505
1390, 5.10206, 286.954, 283.232
1400, 5.34572, 287.611, 283.469
1410, 5.15392, 287.466, 284.42
1420, 4.68025, 287.227, 284.243
1430, 4.60073, 286.494, 283.013
1440, 4.99507, 286.69, 281.517
1450, 4.96951, 284.891, 281.061
1460, 4.94779, 286.027, 281.001
1470, 5.07706, 285.035, 282.027
1480, 5.33779, 285.273, 280.409
1490, 4.85192, 285.871, 283.046
1500, 4.78317, 286.433, 282.509
1510, 4.86842, 286.176, 283.271
1520, 4.89126, 286.108, 283.117
1530, 4.74622, 286.729, 283.714
1540, 5.0326, 287.297, 284.851
1550, 4.95666, 285.975, 282.889
1560, 4.90428, 286.239, 283.207
1570, 4.77701, 286.383, 282.475
1580, 4.60673, 286.16, 283.285
1590, 4.5634, 286.958, 284.808
1600, 4.75625, 287.53, 283.508
1610, 4.69672, 287.54, 283.268
