update, shannon_diversity, max_fitness, avg_fitness
0, 4.71604, 217.062, 204.101
10, 4.91243, 227.49, 222.496
20, 4.59852, 238.638, 234.528
30, 4.95843, 245.222, 241.832
40, 5.0581, 251.885, 247.752
50, 4.93355, 255.235, 252.2
60, 4.94116, 258.06, 254.731
70, 4.8278, 260.938, 258.316
80, 5.27253, 264.365, 260.461
90, 4.89843, 266.609, 263.116
100, 5.05192, 268.598, 264.838
110, 4.72112, 270.935, 267.822
120, 4.55009, 271.84, 269.753
130, 4.98928, 273.017, 269.817
140, 4.94583, 272.909, 270.141
150, 4.45831, 273.372, 270.823
160, 5.05745, 274.557, 270.914
170, 4.74096, 274.485, 272.082
180, 4.86773, 275.306, 271.943
190, 5.26986, 276.845, 271.73
200, 4.92569, 278.107, 272.704
210, 4.96744, 278.702, 274.45
220, 4.87253, 280.323, 276.98
230, 4.89487, 281.433, 278.73
240, 4.964, 282.367, 277.151
250, 5.04083, 282.665, 278.279
260, 4.6584, 283.528, 280.379
270, 5.18173, 283.748, 280.736
280, 5.0425, 283.954, 281.212
290, 4.59238, 283.934, 280.712
300, 5.02193, 283.915, 281.099
310, 5.01444, 283.74, 279.302
320, 5.25027, 283.179, 277.636
330, 4.66499, 283.211, 280.609
340, 4.88765, 283.36, 280.672
350, 4.75155, 283.237, 280.881
360, 4.89824, 283.57, 281.527
370, 5.07476, 283.487, 280.052
380, 4.80313, 283.229, 281.052
390, 4.66317, 283.698, 280.841
400, 4.7916, 284.172, 281.311
410, 4.91146, 284.579, 281.669
420, 4.54972, 284.953, 280.884
430, 4.68986, 285.443, 281.698
440, 4.66735, 284.141, 280.456
450, 4.72213, 283.947, 281.135
460, 5.11134, 283.677, 280.056
470, 5.1325, 283.615, 280.634
480, 5.16768, 284.034, 279.527
490, 4.77737, 283.169, 280.621
500, 4.81596, 283.065, 279.508
510, 4.48994, 283.139, 281.211
520, 5.12605, 282.979, 278.72
530, 4.81298, 283.121, 279.647
540, 5.06139, 283.037, 279.775
550, 5.10977, 283.384, 279.593
560, 4.49077, 284.201, 281.043
570, 4.78783, 283.992, 280.383
580, 4.96865, 285.056, 281.06
590, 4.71645, 285.011, 282.226
600, 4.87418, 285.016, 282.104
610, 4.8164, 284.986, 282.432
620, 4.11343, 284.782, 282.473
630, 5.00823, 284.915, 281.96
640, 5.33302, 285.229, 280.577
650, 4.65134, 284.842, 282.371
660, 4.80988, 286.053, 281.449
670, 4.81841, 285.658, 282.816
680, 4.57762, 286.032, 282.219
690, 4.92764, 286.467, 283.657
700, 5.15587, 286.467, 281.997
710, 4.67214, 286.446, 284.204
720, 4.69535, 286.36, 281.907
730, 4.59341, 286.287, 282.031
740, 5.13411, 286.473, 282.362
750, 4.53211, 286.146, 282.472
760, 4.65971, 285.638, 282.421
770, 4.60988, 285.564, 283.638
780, 5.03585, 285.644, 282.616
790, 4.88466, 286.476, 282.333
800, 4.76195, 286.78, 281.424
810, 4.77444, 286.467, 283.594
820, 4.82233, 286.556, 283.019
830, 5.14372, 285.764, 282.565
840, 4.95681, 286.084, 282.954
850, 4.53344, 286.223, 283.841
860, 4.64178, 286.414, 283.562
870, 4.71586, 286.57, 282.53
880, 4.70269, 286.749, 282.488
890, 5.02929, 288.122, 283.793
900, 5.26922, 287.982, 282.482
910, 5.0928, 288.356, 282.468
920, 5.01327, 288.474, 284.669
930, 4.85901, 288.71, 284.059
940, 4.42331, 289.742, 285.645
950, 5.09004, 289.726, 284.95
960, 4.83702, 290.779, 287.324
970, 4.87854, 290.527, 287.235
980, 4.93071, 291.399, 287.665
990, 5.09759, 291.783, 288.078
1000, 5.20679, 292.564, 287.981
1010, 4.98304, 293.42, 289.7
1020, 4.71127, 291.926, 288.732
1030, 4.91684, 291.949, 287.766
1040, 4.73199, 292.495, 288.52
1050, 4.84254, 292.064, 287.561
1060, 4.59772, 291.744, 289.603
1070, 4.85431, 291.744, 288.03
1080, 4.94848, 291.5, 288.273
1090, 4.34435, 291.5, 285.698
1100, 4.52112, 291.536, 288.115
1110, 5.11997, 292.3, 288.351
1120, 5.18698, 292.236, 286.971
1130, 5.15137, 290.971, 286.181
1140, 4.83127, 290.867, 287.6
1150, 5.08909, 289.984, 286.583
1160, 4.70286, 290.34, 287.348
1170, 4.63193, 290.569, 287.337
1180, 5.21418, 290.88, 286.137
1190, 4.81276, 289.799, 286.596
1200, 4.52005, 290.453, 286.811
1210, 4.48494, 289.828, 285.59
1220, 4.7468, 289.99, 285.402
1230, 4.71323, 290.013, 286.135
1240, 4.67662, 289.94, 285.937
1250, 4.65701, 290.487, 287.593
1260, 4.85651, 290.555, 286.7
1270, 4.92638, 290.509, 286.624
1280, 4.94067, 291.161, 287.941
1290, 4.55763, 290.929, 288.339
1300, 4.85153, 290.712, 287.475
1310, 4.5684, 291.393, 288.402
1320, 4.95908, 291.663, 286.6
1330, 4.97538, 290.7, 286.897
1340, 4.17985, 289.077, 285.393
1350, 5.10375, 288.993, 285.498
1360, 4.94426, 289.913, 286.111
1370, 4.71613, 289.275, 287.107
1380, 4.53831, 289.727, 286.302
1390, 5.22583, 289.731, 285.138
1400, 4.91958, 290.715, 285.315
1410, 4.77606, 290.825, 287.754
1420, 4.83944, 291.278, 288.073
1430, 4.44424, 291.605, 287.591
1440, 4.97781, 292.812, 289.499
1450, 4.17578, 292.087, 289.481
1460, 4.84027, 292.501, 288.548
1470, 4.82251, 292.001, 288.642
1480, 4.47435, 291.946, 288.571
1490, 4.66064, 292.691, 289.663
1500, 4.61685, 292.832, 289.291
1510, 4.84798, 293.06, 288.544
1520, 5.01295, 292.84, 289.364
1530, 4.9541, 293.258, 288.538
1540, 4.29557, 293.43, 290.457
1550, 4.96807, 293.268, 289.65
1560, 4.64024, 293.414, 290.136
1570, 4.95361, 293.258, 289.934
1580, 5.00215, 293.535, 290.182
1590, 4.92707, 293.637, 289.989
1600, 4.59129, 293.83, 290.649
1610, 5.0637, 293.465, 289.684
1620, 5.03221, 293.401, 288.603
1630, 4.80093, 292.973, 289.204
1640, 5.05477, 292.312, 288.207
1650, 4.38424, 292.885, 289.819
1660, 5.15055, 292.829, 286.563
1670, 4.70625, 292.529, 290.163
1680, 4.85253, 293.164, 290.206
1690, 4.76129, 293.585, 290.895
1700, 5.00994, 293.866, 290.864
1710, 4.55146, 293.24, 289.763
1720, 4.70521, 291.829, 288.451
1730, 5.14702, 292.563, 288.724
1740, 4.72078, 291.285, 286.64
1750, 4.6514, 291.887, 288.907
1760, 4.87612, 291.725, 289.446
1770, 4.97455, 293.349, 289.929
1780, 4.96504, 293.024, 289.86
1790, 5.17651, 291.957, 288.122
1800, 4.40603, 292.332, 288.999
1810, 5.1745, 292.63, 287.637
1820, 4.99238, 292.768, 288.26
1830, 5.33224, 292.578, 288.246
1840, 5.12818, 291.758, 289.327
1850, 4.41999, 291.606, 287.153
1860, 5.04696, 292.242, 287.088
1870, 4.39138, 291.355, 287.801
1880, 4.81643, 293.08, 285.762
1890, 5.24763, 292.591, 287.56
1900, 4.89192, 293.157, 288.11
1910, 4.3963, 293.525, 289.111
1920, 5.0676, 293.075, 288.618
1930, 5.1676, 293.318, 289.223
1940, 4.78043, 293.435, 290.377
1950, 4.53437, 292.667, 289.772
1960, 4.88414, 292.337, 288.616
1970, 4.7394, 292.87, 289.974
1980, 4.83615, 292.056, 288.718
1990, 4.7775, 291.998, 288.598
2000, 4.90121, 292.637, 289.004
2010, 4.88787, 292.776, 287.054
2020, 4.55146, 292.842, 290.275
2030, 4.95659, 292.749, 288.076
2040, 4.83044, 292.088, 288.782
2050, 4.20618, 291.707, 287.238
2060, 5.01963, 291.441, 288.057
2070, 4.64518, 291.126, 288.041
2080, 5.18605, 290.844, 286.632
2090, 4.62986, 291.201, 287.654
2100, 5.10063, 291.562, 288.465
2110, 4.50822, 292.546, 288.834
2120, 4.98573, 292.251, 287.395
2130, 4.98695, 291.595, 286.394
2140, 4.59163, 292.202, 289.113
2150, 4.72187, 290.945, 287.096
2160, 4.94705, 291.212, 285.907
2170, 5.13434, 291.377, 286.765
2180, 4.51947, 290.86, 288.22
2190, 4.96641, 291.595, 288.034
2200, 4.85324, 291.712, 289.248
2210, 4.28419, 292.122, 288.913
2220, 4.79787, 292.02, 289.584
2230, 4.57437, 292.161, 288.942
2240, 4.86317, 292.034, 288.846
2250, 4.82163, 291.919, 288.452
2260, 4.80798, 292.768, 288.734
2270, 5.02748, 291.549, 287.136
2280, 4.4743, 291.451, 286.515
2290, 5.20974, 290.2, 287.259
2300, 5.01847, 289.501, 285.484
2310, 4.89711, 290.206, 285.862
2320, 5.17353, 289.416, 285.648
2330, 5.04712, 289.978, 285.899
2340, 4.80131, 289.491, 286.354
2350, 4.70629, 290.067, 287.282
2360, 4.31229, 290.797, 287.337
2370, 4.34034, 292.353, 289.88
2380, 4.74698, 292.158, 289.769
2390, 5.06289, 292.236, 288.914
2400, 4.73729, 292.491, 288.75
2410, 4.77866, 292.33, 287.608
2420, 5.10967, 291.912, 287.554
2430, 4.66743, 291.781, 288.926
2440, 4.47297, 291.845, 287.266
2450, 5.00514, 291.179, 287.639
2460, 4.88698, 291.042, 288.175
2470, 4.44503, 290.409, 287.566
2480, 4.7022, 290.6, 286.62
2490, 4.58901, 289.8, 286.743
2500, 5.11065, 289.265, 285.228
2510, 4.67488, 288.761, 285.582
2520, 4.7556, 289.722, 285.432
2530, 5.06054, 289.129, 285.747
2540, 4.69267, 289.372, 285.953
2550, 5.10439, 288.536, 285.065
2560, 4.77623, 289.121, 285.589
2570, 5.04821, 289.318, 286.412
2580, 4.81279, 288.751, 284.369
2590, 4.40222, 288.558, 286.262
2600, 4.8781, 288.53, 284.225
2610, 5.06536, 289.232, 285.252
2620, 4.48722, 289.056, 285.795
2630, 4.84764, 290.064, 286.791
2640, 4.97386, 290.284, 286.716
2650, 4.86748, 289.599, 284.548
2660, 4.89947, 289.378, 286.395
2670, 4.76579, 288.693, 285.367
2680, 4.87689, 289.307, 285.478
2690, 5.06305, 289.92, 286.315
2700, 4.82288, 290.781, 286.547
2710, 4.75471, 290.832, 287.077
2720, 5.08173, 290.66, 286.396
2730, 4.88384, 290.17, 287.106
2740, 5.04198, 289.479, 285.249
2750, 5.08842, 289.22, 284.639
2760, 4.91353, 289.165, 284.916
2770, 4.98459, 289.498, 286.623
2780, 4.67569, 289.588, 286.142
2790, 5.05188, 290.352, 285.813
2800, 5.00857, 289.821, 286.251
2810, 4.99311, 290.063, 287.162
2820, 5.01183, 290.105, 284.682
2830, 4.96411, 290.289, 286.998
2840, 4.52712, 290.225, 285.738
2850, 5.04884, 289.896, 286.277
2860, 4.80853, 290.122, 287.568
2870, 4.92598, 290.064, 284.795
2880, 4.45902, 290.133, 287.437
2890, 4.9285, 291.231, 287.062
2900, 4.43335, 291.098, 288.377
2910, 4.61527, 291.629, 289.072
2920, 4.83683, 292.088, 288.042
2930, 4.87509, 292.307, 289.006
2940, 4.53701, 292.861, 289.105
2950, 4.76269, 293.617, 289.179
2960, 4.89344, 293.79, 288.346
2970, 5.15515, 293.548, 288.712
2980, 5.21868, 292.003, 287.7
2990, 4.862, 291.37, 288.717
3000, 4.6595, 291.133, 288.038
3010, 4.99711, 291.191, 288.132
3020, 4.84807, 290.877, 287.691
3030, 4.76813, 292.01, 287.164
3040, 4.93244, 291.714, 287.764
3050, 4.81334, 291.714, 288.092
3060, 4.82729, 291.771, 288.436
3070, 5.04533, 291.935, 288.078
3080, 4.78061, 292.654, 288.809
3090, 4.79114, 292.55, 288.315
3100, 4.21861, 292.684, 290.314
3110, 4.42883, 293.152, 289.278
3120, 4.75238, 293.543, 288.433
3130, 4.5786, 293.236, 289.928
3140, 4.83989, 292.823, 289.669
3150, 5.12951, 292.887, 289.337
3160, 4.64719, 292.513, 289.047
3170, 4.81669, 292.693, 289.212
3180, 4.81081, 292.981, 288.515
3190, 4.94109, 293.284, 290.298
3200, 4.88251, 291.75, 287.585
3210, 4.8817, 292.305, 288.081
3220, 5.14412, 292.534, 288.07
3230, 4.97963, 292.23, 287.904
3240, 3.97945, 292.23, 289.244
3250, 4.41047, 292.56, 288.433
3260, 4.77183, 293.132, 290.348
3270, 5.30637, 293.34, 288.026
3280, 4.64108, 292.732, 289.523
3290, 4.90806, 292.768, 287.802
3300, 5.1596, 293.048, 288.082
3310, 4.63127, 292.503, 290.063
3320, 4.51072, 292.698, 288.529
3330, 4.96411, 292.698, 288.842
3340, 4.90412, 293, 289.161
3350, 4.90726, 293.162, 287.79
3360, 5.31444, 291.881, 287.236
3370, 4.64776, 291.15, 287.561
3380, 4.59237, 291.104, 287.148
3390, 5.00051, 292.13, 287.486
3400, 5.13101, 291.521, 288.119
3410, 4.72986, 290.949, 287.498
3420, 4.73433, 291.297, 287.823
3430, 4.83769, 291.655, 287.897
3440, 5.0525, 291.314, 287.921
3450, 4.40047, 291.361, 288.256
3460, 4.93001, 291.543, 287.912
3470, 4.89882, 291.494, 286.278
3480, 5.0027, 291.414, 285.736
3490, 5.12268, 291.733, 285.464
3500, 4.80373, 290.717, 287.822
3510, 4.74048, 291.17, 285.913
3520, 4.98028, 291.731, 287.929
3530, 4.69312, 291.731, 287.932
3540, 5.15048, 291.894, 287.656
3550, 4.67759, 291.681, 289
3560, 5.10863, 292.236, 287.385
3570, 4.69399, 291.579, 288.015
3580, 4.7574, 290.713, 287.386
3590, 4.99643, 290.996, 286.335
3600, 4.90644, 291.902, 285.637
3610, 4.7345, 292.508, 288.318
3620, 4.73621, 292.373, 287.701
3630, 4.99437, 292.873, 288.061
3640, 4.91984, 292.109, 288.712
3650, 4.68712, 293.231, 289.199
3660, 4.73643, 292.052, 287.909
3670, 4.55147, 292.557, 289.305
3680, 4.74944, 293.375, 290.081
3690, 5.27763, 292.705, 287.903
3700, 5.07984, 291.296, 287.992
3710, 4.95678, 291.792, 288.57
3720, 4.98231, 292.285, 287.273
3730, 4.71523, 292.133, 288.457
3740, 5.14306, 292.102, 287.997
3750, 5.01303, 292.268, 287.112
3760, 4.96382, 292.997, 288.816
3770, 4.82863, 293.038, 288.209
3780, 4.54889, 293.638, 290.426
3790, 4.83337, 293.747, 289.751
3800, 4.82475, 293.22, 291.358
3810, 4.33257, 292.326, 289.563
3820, 4.98306, 292.13, 289.061
3830, 4.60554, 292.813, 288.56
3840, 4.75782, 292.599, 288.269
3850, 4.9578, 292.294, 286.957
3860, 4.69234, 292.126, 288.379
3870, 4.68479, 290.641, 287.498
3880, 4.85683, 290.715, 287.802
3890, 4.75538, 291.004, 287.585
3900, 4.43779, 291.183, 288.181
3910, 4.72559, 291.241, 287.604
3920, 4.65321, 291.599, 286.992
3930, 4.78492, 291.435, 287.41
3940, 4.85561, 291.506, 285.865
3950, 4.53193, 292.065, 288.802
3960, 5.21808, 292.461, 287.764
3970, 4.9995, 290.82, 286.111
3980, 4.6917, 291.578, 287.685
3990, 4.75714, 290.819, 286.187
4000, 4.57342, 292.661, 288.165
4010, 4.9997, 292.573, 288.634
4020, 4.76129, 292.086, 289.103
4030, 4.25921, 292.532, 289.677
4040, 5.15659, 292.293, 287.888
4050, 4.81765, 291.545, 287.157
4060, 4.82779, 291.451, 288.08
4070, 4.48443, 291.487, 289.37
4080, 5.25276, 293.361, 287.794
4090, 5.06579, 293.492, 289.305
4100, 4.99864, 293.155, 288.76
4110, 4.77762, 292.273, 289.049
4120, 5.02256, 292.542, 289.312
4130, 4.9699, 292.352, 288.31
4140, 4.66554, 291.905, 289.788
4150, 5.04647, 291.971, 288.163
4160, 4.86894, 291.709, 288.632
4170, 4.81221, 290.982, 288.023
4180, 4.97743, 291.577, 286.489
4190, 4.91711, 292.103, 288.515
4200, 4.45941, 291.31, 289.375
4210, 5.00312, 291.306, 288.275
4220, 4.97173, 290.692, 287.98
4230, 4.75175, 290.199, 287.146
4240, 4.79618, 289.75, 284.896
4250, 4.7055, 289.039, 285.141
4260, 5.0112, 289.862, 285.069
4270, 4.79766, 290.601, 286.293
4280, 5.09337, 290.374, 287.234
4290, 4.5935, 290.35, 287.846
4300, 4.44949, 289.823, 286.895
4310, 4.93088, 289.62, 286.041
4320, 4.25985, 288.879, 287.158
4330, 4.87357, 288.927, 285.904
4340, 4.74681, 289.094, 286.099
4350, 4.92295, 290.211, 286.342
4360, 5.23741, 289.326, 284.861
4370, 4.93494, 290.868, 286.894
4380, 4.41729, 289.855, 286.906
4390, 4.80159, 290.538, 286.577
4400, 5.25708, 291.16, 287.337
4410, 5.05708, 292.095, 288.04
4420, 4.48919, 291.15, 287.695
4430, 5.09111, 291.565, 287.211
4440, 4.65977, 291.564, 287.946
4450, 4.57889, 291.687, 288.815
4460, 4.6253, 291.983, 288.378
4470, 4.34775, 292.161, 290.188
4480, 4.92605, 291.337, 286.695
4490, 4.4305, 290.478, 287.241
4500, 4.63044, 291.198, 288.276
4510, 4.8455, 290.259, 286.307
