update, shannon_diversity, max_fitness, avg_fitness
0, 5.54668, 217.062, 204.566
10, 5.63878, 233.653, 231.602
20, 5.4858, 244.75, 242.459
30, 5.35119, 254.963, 252.38
40, 4.80175, 261.368, 260.01
50, 4.59752, 264.975, 263.471
60, 5.06997, 267.889, 266.266
70, 4.53972, 270.855, 269.444
80, 5.08444, 271.232, 269.744
90, 4.71273, 272.692, 271.257
100, 5.18314, 274.862, 273.205
110, 4.79502, 275.4, 273.995
120, 4.05317, 276.461, 275.183
130, 4.67291, 277.801, 276.623
140, 4.54507, 278.818, 277.484
150, 4.01255, 279.655, 278.284
160, 4.23022, 281.472, 279.94
170, 4.3792, 281.701, 280.245
180, 3.71168, 281.761, 280.805
190, 4.31141, 281.778, 280.762
200, 3.6393, 281.778, 280.555
210, 3.74226, 281.959, 280.724
220, 4.86553, 282.111, 280.651
230, 4.35524, 282.111, 280.939
240, 3.83453, 282.111, 280.987
250, 4.17379, 282.174, 281.062
260, 4.78193, 282.221, 281.009
270, 4.43095, 282.392, 281.035
280, 4.66557, 283.047, 281.173
290, 3.71284, 282.442, 281.441
300, 4.5352, 282.442, 281.223
310, 3.78311, 283.047, 281.777
320, 3.80531, 283.269, 281.823
330, 3.82819, 283.275, 282.007
340, 4.02269, 283.44, 282.126
350, 4.10003, 283.978, 282.901
360, 4.11284, 283.992, 282.819
370, 4.89568, 283.978, 282.416
380, 4.40259, 283.978, 282.701
390, 4.67551, 283.992, 282.765
400, 3.17062, 283.978, 282.95
410, 4.42413, 283.978, 282.592
420, 2.84701, 283.992, 283.059
430, 3.58708, 283.992, 282.522
440, 4.74304, 283.992, 282.767
450, 4.07459, 283.992, 282.726
460, 3.75209, 283.992, 282.525
470, 4.65523, 283.992, 282.787
480, 3.81883, 283.992, 282.798
490, 4.5031, 283.992, 282.691
500, 3.73831, 283.992, 282.753
510, 4.02257, 283.992, 282.665
520, 4.60934, 283.992, 282.43
530, 4.23657, 283.992, 282.667
540, 3.39339, 283.992, 282.873
550, 4.06731, 283.992, 282.715
560, 3.39794, 284.023, 282.788
570, 4.62847, 284.023, 282.761
580, 4.16578, 284.047, 282.901
590, 4.50944, 284.047, 282.569
600, 3.79523, 284.047, 283.008
610, 3.98863, 284.097, 282.842
620, 3.52245, 284.097, 283.023
630, 4.49924, 284.097, 282.825
640, 4.01556, 284.097, 282.907
650, 4.04548, 284.097, 282.944
660, 3.65866, 284.097, 282.902
670, 3.98199, 284.097, 282.978
680, 3.62636, 284.097, 282.742
690, 3.8458, 284.097, 283.029
700, 3.52932, 284.097, 282.966
710, 4.45504, 284.097, 282.929
720, 2.95094, 284.097, 283.122
730, 3.23647, 284.097, 282.84
740, 4.27966, 284.097, 282.676
750, 4.41853, 284.097, 282.797
760, 3.30616, 284.097, 282.986
770, 3.9682, 284.097, 283.026
780, 4.28109, 284.097, 282.84
790, 2.97696, 284.097, 282.997
800, 4.26386, 284.097, 282.753
810, 3.00407, 284.097, 283.036
820, 3.75387, 284.097, 282.749
830, 3.83919, 284.097, 282.686
840, 4.03263, 284.097, 282.667
850, 3.87974, 284.097, 282.85
860, 3.46843, 284.097, 283.1
870, 4.52922, 284.155, 282.916
880, 3.84916, 284.155, 282.792
890, 4.76644, 284.406, 282.903
900, 4.34367, 284.57, 283.138
910, 5.09559, 284.57, 283.054
920, 4.5876, 284.57, 283.342
930, 3.49706, 284.57, 283.428
940, 3.76911, 284.57, 283.176
950, 4.34223, 284.57, 283.016
960, 3.99948, 284.57, 283.243
970, 4.0461, 284.57, 283.452
980, 3.35012, 284.57, 283.487
990, 3.23647, 284.57, 283.466
1000, 3.80229, 284.57, 283.178
1010, 3.89328, 284.57, 283.37
1020, 3.91235, 284.57, 283.368
1030, 3.91511, 284.57, 283.386
1040, 3.52859, 284.57, 283.512
1050, 4.11925, 284.57, 283.061
1060, 3.5733, 284.57, 283.212
1070, 3.67137, 284.57, 283.611
1080, 4.33004, 284.588, 283.182
1090, 4.85446, 284.57, 283.025
1100, 4.72779, 284.57, 283.212
1110, 4.24655, 284.57, 283.254
1120, 3.56486, 284.57, 283.557
1130, 3.25673, 284.57, 283.355
1140, 5.02952, 284.57, 282.953
1150, 3.47644, 284.57, 283.287
1160, 4.4443, 284.57, 283.359
1170, 3.85604, 284.57, 283.444
1180, 4.4587, 284.57, 283.261
1190, 3.62046, 284.57, 283.234
1200, 3.79534, 284.57, 283.579
1210, 3.80685, 284.57, 283.141
1220, 3.99508, 284.57, 283.235
1230, 3.68786, 284.57, 283.393
1240, 3.67046, 284.57, 283.31
1250, 4.14038, 284.57, 283.427
1260, 3.72664, 284.57, 283.473
1270, 3.99206, 284.57, 283.192
1280, 3.05161, 284.57, 283.418
1290, 3.41505, 284.57, 283.477
1300, 3.46972, 284.57, 283.093
1310, 3.29392, 284.57, 283.411
1320, 3.36012, 284.57, 283.583
1330, 4.13338, 284.57, 283.283
1340, 4.43202, 284.57, 283.217
1350, 3.67163, 284.57, 283.354
1360, 4.17143, 284.57, 283.421
1370, 4.44963, 284.57, 283.078
1380, 4.32475, 284.57, 283.386
1390, 3.70647, 284.57, 283.205
1400, 3.57245, 284.57, 283.272
1410, 3.79357, 284.57, 283.344
1420, 4.59741, 284.57, 283.148
1430, 3.97295, 284.57, 283.417
1440, 3.82516, 284.57, 283.326
1450, 2.81701, 284.57, 283.475
1460, 3.55638, 284.57, 283.447
1470, 4.06093, 284.57, 283.539
1480, 3.46113, 284.57, 283.629
1490, 5.10126, 284.57, 283.004
1500, 4.59602, 284.57, 283.231
1510, 3.31794, 284.57, 283.412
1520, 4.08318, 284.57, 283.13
1530, 4.2658, 284.57, 283.351
1540, 3.8657, 284.57, 283.196
1550, 4.52129, 284.57, 283.046
1560, 4.98542, 284.906, 283.568
1570, 3.67981, 284.906, 283.463
1580, 3.96617, 284.906, 283.636
1590, 3.96987, 284.906, 283.442
1600, 3.93791, 284.906, 283.623
1610, 4.3737, 284.906, 283.73
1620, 3.70312, 284.906, 283.92
1630, 3.8498, 284.906, 283.671
1640, 4.64161, 284.906, 283.666
1650, 3.74848, 284.906, 283.976
1660, 4.11776, 284.906, 283.651
1670, 3.3133, 284.906, 283.712
1680, 3.8616, 284.906, 283.583
1690, 4.07383, 284.906, 283.593
