update, shannon_diversity, max_fitness, avg_fitness
0, 5.13015, 212.155, 206.374
10, 5.56111, 230.5, 228.506
20, 5.39221, 242.818, 240.604
30, 5.18645, 253.175, 251.117
40, 5.51809, 259.245, 257.63
50, 4.47384, 264.474, 262.493
60, 4.77162, 266.783, 265.838
70, 4.96698, 270.231, 268.592
80, 4.16423, 272.32, 270.965
90, 4.94257, 274.567, 273.208
100, 5.19114, 276.229, 274.506
110, 5.22895, 277.393, 275.998
120, 4.9994, 277.987, 276.844
130, 4.79864, 279.505, 278.033
140, 4.68727, 280.125, 278.918
150, 4.38134, 280.762, 279.24
160, 4.1476, 280.874, 279.605
170, 3.67146, 281.285, 280.08
180, 3.17666, 282.1, 281.055
190, 5.1322, 282.37, 280.975
200, 4.7795, 282.399, 281.241
210, 4.3704, 282.464, 281.273
220, 4.68222, 283.196, 281.405
230, 3.90976, 283.732, 282.338
240, 3.55492, 283.962, 282.856
250, 4.2126, 284.08, 282.922
260, 4.67676, 284.047, 282.878
270, 2.98456, 283.996, 282.913
280, 4.60477, 284.22, 282.873
290, 4.30953, 284.122, 282.666
300, 5.1077, 284.393, 282.927
310, 3.95119, 284.434, 283.294
320, 5.01244, 284.472, 282.989
330, 3.63007, 284.476, 283.186
340, 3.32591, 284.476, 283.119
350, 3.19604, 284.476, 283.219
360, 3.51145, 284.476, 283.563
370, 4.16359, 284.476, 283.182
380, 3.56432, 284.476, 283.179
390, 3.75261, 284.476, 283.186
400, 3.97341, 284.476, 283.274
410, 3.20022, 284.476, 283.44
420, 4.51399, 284.476, 283.227
430, 3.74903, 284.476, 283.194
440, 4.11377, 284.476, 283.051
450, 4.11481, 284.476, 283.263
460, 3.46191, 284.476, 283.431
470, 4.11414, 284.476, 283.377
480, 3.7746, 284.476, 283.544
490, 3.25848, 284.476, 283.448
500, 3.62106, 284.476, 283.099
510, 4.41133, 284.476, 283.133
520, 4.75942, 284.476, 283.22
530, 4.25441, 284.476, 283.184
540, 3.20093, 284.476, 283.372
550, 3.80981, 284.476, 283.336
560, 2.97456, 284.476, 283.208
570, 3.52868, 284.476, 283.362
580, 4.93413, 284.613, 283.013
590, 4.37887, 285.475, 284.094
600, 4.61782, 285.484, 284.313
610, 4.49251, 285.484, 284.241
620, 3.98401, 285.484, 284.045
630, 3.98981, 285.484, 284.198
640, 4.05081, 285.484, 284.088
650, 3.3979, 285.484, 284.28
660, 3.15583, 285.484, 284.382
670, 2.89078, 285.936, 284.912
680, 4.30217, 285.936, 284.658
690, 3.3896, 285.942, 284.765
700, 4.40703, 285.936, 284.692
710, 3.85869, 285.936, 284.514
720, 4.71524, 285.936, 284.604
730, 3.24785, 285.936, 284.875
740, 3.68829, 285.936, 284.755
750, 4.65536, 285.936, 284.559
760, 4.51373, 285.906, 284.587
770, 3.97069, 285.906, 284.548
780, 4.63492, 286.092, 284.676
790, 4.14139, 286.59, 285.484
800, 4.00705, 286.59, 285.512
810, 3.61146, 286.937, 285.637
820, 3.25024, 286.998, 285.913
830, 4.72299, 287.018, 285.637
840, 3.93699, 287.018, 285.859
850, 4.58315, 287.018, 285.399
860, 3.34337, 287.036, 286.097
870, 4.44847, 287.801, 286.519
880, 3.53259, 287.801, 286.616
890, 4.26944, 287.801, 286.435
900, 3.3384, 287.801, 286.998
910, 3.91544, 287.801, 286.323
920, 3.65046, 287.801, 286.735
930, 3.87282, 287.801, 286.534
940, 3.77882, 287.801, 286.605
950, 3.49651, 287.801, 286.71
960, 4.03046, 287.801, 286.508
970, 4.10572, 287.801, 286.623
980, 3.43595, 287.801, 286.36
990, 4.05702, 287.801, 286.56
1000, 4.11267, 287.801, 286.59
1010, 4.71393, 287.801, 286.292
1020, 3.82378, 287.801, 286.345
1030, 3.55533, 287.801, 286.587
1040, 3.96071, 287.801, 286.145
1050, 3.72163, 287.801, 286.518
1060, 4.10339, 287.946, 286.647
1070, 3.80489, 287.717, 286.44
1080, 4.51814, 288.037, 286.633
1090, 4.23672, 288.037, 286.614
1100, 4.39369, 288.037, 286.709
1110, 3.41021, 288.057, 287.077
1120, 4.23333, 288.057, 286.644
1130, 3.83867, 288.057, 286.857
1140, 3.59715, 288.057, 286.705
1150, 4.63105, 288.057, 286.539
1160, 3.57031, 288.057, 287.009
1170, 4.44283, 288.057, 286.616
1180, 3.71924, 288.057, 286.677
1190, 4.2743, 288.057, 286.981
1200, 4.59007, 288.057, 286.724
1210, 4.12923, 288.057, 286.609
1220, 3.45546, 288.057, 286.866
1230, 3.71307, 288.057, 286.912
1240, 3.48767, 288.057, 286.908
1250, 3.72316, 288.057, 286.77
1260, 3.44827, 288.057, 286.709
