update, shannon_diversity, max_fitness, avg_fitness
0, 4.43409, 208.496, 204.672
10, 5.16518, 216.108, 213.804
20, 5.23476, 223.816, 221.717
30, 5.02664, 229.696, 227.992
40, 5.0364, 235.862, 232.963
50, 4.84673, 239.026, 237.292
60, 5.29615, 244.436, 242.178
70, 5.07632, 247.201, 245.615
80, 4.82208, 249.449, 248.175
90, 4.85088, 251.213, 249.764
100, 4.82309, 253.031, 251.589
110, 5.3643, 255.783, 253.889
120, 4.96024, 257.039, 254.73
130, 5.28043, 258.213, 256.706
140, 4.78361, 259.975, 258.137
150, 4.86595, 261.059, 259.884
160, 5.10466, 261.835, 260.081
170, 5.20002, 262.637, 261.381
180, 4.85334, 262.9, 262.143
190, 4.65802, 263.323, 261.787
200, 4.54524, 263.708, 262.93
210, 5.18189, 264.527, 263.589
220, 4.84012, 264.419, 263.384
230, 4.87176, 264.936, 263.786
240, 4.84951, 265.378, 263.865
250, 4.84303, 265.541, 264.792
260, 5.25545, 265.868, 264.559
270, 4.34855, 266.328, 265.434
280, 4.89034, 266.165, 265.018
290, 4.52066, 266.166, 264.795
300, 4.81437, 266.181, 265.096
310, 4.55908, 266.484, 265.217
320, 4.7225, 266.501, 265.733
330, 4.86863, 266.634, 265.663
340, 4.7923, 266.695, 265.591
350, 4.59059, 266.68, 265.328
360, 4.94131, 266.658, 265.649
370, 4.78831, 266.909, 265.252
380, 4.45969, 267.066, 265.937
390, 4.6598, 266.836, 265.586
400, 4.48126, 267.012, 265.83
410, 4.92059, 266.945, 266.094
420, 4.71435, 267.037, 266.029
430, 4.94236, 267.126, 266.115
440, 4.79604, 267.019, 266.049
450, 4.93724, 267.13, 265.781
460, 4.86798, 266.925, 265.854
470, 4.53638, 266.912, 265.678
480, 5.12872, 266.986, 266.067
490, 4.68617, 267.246, 265.844
500, 4.84205, 267.196, 265.533
510, 4.51636, 267.252, 266.067
520, 5.15107, 267.287, 265.685
530, 4.57494, 267.428, 266.383
540, 4.77595, 267.309, 266.294
550, 4.53831, 267.233, 266.29
560, 5.05432, 267.356, 265.868
570, 4.60525, 267.539, 266.014
580, 5.06127, 266.968, 265.694
590, 4.75539, 266.928, 265.632
600, 4.984, 267.002, 265.567
610, 4.98602, 266.997, 265.92
620, 5.00254, 267.172, 266.003
630, 4.63792, 267.324, 265.844
640, 5.08448, 267.268, 265.706
650, 4.65481, 267.159, 265.932
660, 4.5297, 267.251, 266.046
670, 4.68184, 267.246, 265.618
680, 4.65466, 267.392, 266.045
690, 4.45958, 267.33, 266.346
700, 4.69643, 267.185, 265.981
710, 4.5867, 267.211, 266.12
720, 4.87179, 267.449, 265.907
730, 4.94328, 267.294, 265.39
740, 4.7938, 267.314, 265.755
750, 4.80033, 267.143, 266.055
760, 4.85669, 267.166, 265.716
770, 4.95821, 267.397, 266.154
780, 4.74494, 267.679, 266.238
790, 4.58974, 267.526, 266.62
800, 4.76456, 267.614, 266.548
810, 4.77675, 267.593, 266.37
820, 4.7489, 267.665, 266.272
830, 4.67652, 267.934, 266.565
840, 4.55561, 267.943, 267.11
850, 5.27088, 267.891, 266.497
860, 4.97389, 267.898, 266.872
870, 4.77418, 267.884, 266.576
880, 5.04363, 267.869, 266.632
890, 5.0621, 267.717, 266.22
900, 4.90837, 267.653, 266.521
910, 5.07593, 267.526, 266.36
920, 4.68072, 267.53, 266.581
930, 4.50268, 267.493, 266.561
940, 4.39023, 267.528, 266.589
950, 4.44361, 267.478, 266.443
960, 4.62193, 267.348, 266.32
970, 4.45802, 267.511, 266.058
980, 4.67665, 267.425, 266.605
990, 4.92557, 267.498, 265.86
