update, shannon_diversity, max_fitness, avg_fitness
0, 5.29177, 215.443, 207.787
10, 5.08468, 226.731, 224.914
20, 5.35586, 235.116, 233.897
30, 5.38113, 242.11, 241.05
40, 4.86974, 247.885, 247.083
50, 5.06791, 252.547, 251.75
60, 5.44371, 256.651, 255.615
70, 4.95349, 259.892, 259.228
80, 5.11749, 263.147, 262.318
90, 4.88367, 264.989, 264.36
100, 4.86869, 267.092, 266.162
110, 4.70605, 268.724, 267.738
120, 4.92196, 269.756, 268.991
130, 5.01176, 270.205, 269.724
140, 5.22134, 270.754, 270.136
150, 4.24297, 271.25, 270.751
160, 4.73248, 271.546, 271.04
170, 4.70414, 272.006, 271.527
180, 4.83945, 272.173, 271.646
190, 3.92127, 272.609, 271.992
200, 4.53513, 272.783, 272.287
210, 3.97318, 272.956, 272.575
220, 4.53678, 272.971, 272.554
230, 5.06487, 273.168, 272.541
240, 3.92358, 273.168, 272.823
250, 3.16779, 273.199, 272.818
260, 4.46617, 273.308, 272.825
270, 3.15892, 273.308, 272.868
280, 3.87653, 273.308, 272.967
290, 3.28478, 273.308, 272.922
300, 3.58779, 273.308, 272.892
310, 3.66604, 273.308, 272.943
320, 3.17421, 273.308, 272.915
330, 3.54779, 273.308, 272.924
340, 3.47744, 273.308, 272.878
350, 3.96414, 273.308, 272.818
360, 3.50169, 273.308, 272.884
370, 3.76772, 273.308, 272.9
380, 4.21768, 273.308, 272.814
390, 3.94976, 273.308, 272.857
400, 3.84323, 273.308, 272.898
410, 3.66376, 273.308, 272.902
420, 2.94696, 273.308, 272.999
430, 3.59955, 273.308, 272.855
440, 4.60008, 273.308, 272.882
450, 4.59903, 273.308, 272.815
460, 3.55699, 273.308, 272.914
470, 3.45815, 273.308, 272.954
480, 3.63241, 273.308, 272.871
490, 3.66913, 273.308, 272.827
500, 4.31371, 273.308, 272.86
510, 3.46944, 273.308, 272.915
520, 3.19647, 273.308, 272.892
530, 3.75104, 273.308, 272.855
540, 3.57422, 273.308, 272.906
550, 3.50394, 273.308, 272.887
560, 3.83848, 273.308, 272.858
570, 3.71984, 273.308, 272.885
580, 4.15918, 273.308, 272.864
590, 4.11025, 273.308, 272.826
600, 4.66227, 273.286, 272.756
610, 4.70527, 273.308, 272.758
620, 3.12008, 273.308, 272.887
630, 3.89596, 273.308, 272.932
640, 4.21684, 273.308, 272.874
650, 3.12849, 273.308, 272.922
660, 3.3304, 273.308, 272.888
670, 3.99858, 273.308, 272.96
680, 3.50733, 273.308, 272.878
690, 3.42366, 273.308, 272.966
700, 3.50863, 273.308, 272.927
710, 4.47747, 273.308, 272.798
720, 5.08603, 273.308, 272.782
730, 3.45206, 273.308, 272.885
740, 3.06784, 273.308, 272.86
750, 4.01653, 273.308, 272.841
760, 3.8515, 273.308, 272.919
770, 3.70912, 273.308, 272.826
780, 4.11561, 273.308, 272.867
790, 4.96537, 273.308, 272.817
800, 4.02788, 273.308, 272.865
810, 3.09799, 273.308, 272.902
820, 3.16062, 273.308, 272.947
830, 3.81056, 273.308, 272.792
840, 3.34462, 273.307, 272.95
850, 4.0787, 273.307, 272.899
860, 3.91026, 273.307, 272.879
870, 3.70036, 273.307, 272.902
880, 3.40148, 273.307, 272.91
890, 3.85298, 273.307, 272.925
900, 3.56638, 273.307, 272.91
910, 4.83792, 273.307, 272.702
920, 3.90225, 273.308, 272.793
930, 3.45993, 273.308, 272.857
940, 3.69163, 273.308, 272.876
950, 4.47224, 273.308, 272.858
960, 3.84393, 273.308, 272.798
970, 3.64866, 273.308, 272.852
980, 3.8096, 273.308, 272.807
990, 3.12386, 273.308, 272.882
