update, shannon_diversity, max_fitness, avg_fitness
0, 5.32061, 210.774, 201.827
10, 5.02797, 220.703, 219.736
20, 5.09878, 226.871, 225.639
30, 5.2548, 232.107, 231.043
40, 5.11954, 237.547, 236.625
50, 5.07865, 241.953, 241.083
60, 5.27605, 245.527, 244.92
70, 4.97582, 248.528, 247.969
80, 5.17747, 250.623, 250.016
90, 4.94515, 251.925, 251.349
100, 5.05347, 253.762, 252.79
110, 5.10454, 255.295, 254.615
120, 4.56037, 256.355, 255.831
130, 4.75756, 257.444, 256.882
140, 4.77039, 257.993, 257.506
150, 4.80427, 258.511, 258.054
160, 4.73066, 258.863, 258.484
170, 5.19269, 259.291, 258.862
180, 4.26623, 259.538, 259.145
190, 4.68966, 259.755, 259.337
200, 4.64469, 259.92, 259.444
210, 4.58201, 259.983, 259.514
220, 4.92774, 260.193, 259.664
230, 4.89177, 260.285, 259.838
240, 3.91728, 260.306, 259.916
250, 3.98895, 260.414, 259.979
260, 4.20818, 260.433, 260.098
270, 4.73143, 260.455, 260.081
280, 4.01752, 260.472, 260.092
290, 4.01452, 260.473, 260.032
300, 3.41972, 260.486, 260.017
310, 3.40611, 260.486, 260.086
320, 4.63666, 260.498, 260.122
330, 4.80944, 260.498, 260.158
340, 4.73285, 260.498, 260.055
350, 3.3704, 260.498, 260.095
360, 4.7288, 260.498, 260.2
370, 3.49644, 260.498, 260.169
380, 4.58974, 260.498, 259.986
390, 4.0093, 260.498, 260.14
400, 3.85044, 260.498, 260.091
410, 4.58921, 260.498, 260.07
420, 3.39882, 260.498, 260.116
430, 3.48913, 260.498, 260.179
440, 3.97818, 260.498, 260.13
450, 3.85146, 260.498, 260.176
460, 3.76548, 260.498, 260.071
470, 4.90709, 260.478, 260.001
480, 3.58964, 260.485, 260.047
490, 3.98984, 260.485, 260.171
500, 3.96105, 260.485, 260.012
510, 3.18842, 260.485, 260.158
520, 3.45818, 260.491, 260.041
530, 4.74568, 260.491, 260.063
540, 4.15734, 260.498, 260.115
550, 2.92696, 260.498, 260.171
560, 3.36925, 260.498, 260.176
570, 4.20785, 260.498, 260.05
580, 4.46362, 260.491, 260.066
590, 4.35579, 260.498, 260.05
600, 4.81832, 260.498, 260.041
610, 4.09515, 260.498, 260.082
620, 3.42067, 260.498, 260.149
630, 4.3267, 260.498, 260.1
640, 3.07604, 260.498, 260.196
650, 5.03602, 260.498, 260.002
660, 3.46188, 260.498, 260.14
670, 4.9897, 260.498, 260.049
680, 3.73056, 260.498, 260.074
690, 3.1444, 260.498, 260.185
700, 3.34233, 260.498, 260.082
710, 4.33391, 260.498, 260.085
720, 3.38794, 260.498, 260.042
730, 3.59411, 260.498, 260.133
740, 3.80566, 260.498, 260.194
750, 3.20156, 260.498, 260.159
760, 4.01648, 260.498, 260.146
770, 4.15548, 260.498, 260.041
780, 3.1644, 260.498, 260.175
790, 3.98543, 260.498, 260.105
800, 3.06932, 260.498, 260.038
810, 4.3113, 260.498, 260.085
820, 3.49399, 260.498, 260.138
830, 5.12065, 260.498, 260.043
840, 5.12076, 260.498, 260.107
850, 3.78359, 260.498, 260.105
860, 3.12008, 260.498, 260.05
870, 4.75814, 260.498, 260.077
880, 3.5776, 260.498, 260.08
890, 4.18875, 260.498, 260.098
900, 4.79879, 260.498, 260.054
910, 3.40245, 260.498, 260.111
920, 3.51783, 260.498, 260.114
930, 2.98696, 260.498, 260.135
940, 4.5024, 260.498, 260.062
950, 4.06078, 260.498, 260.075
960, 4.20929, 260.498, 260.052
970, 4.67458, 260.498, 260.146
980, 3.81491, 260.498, 260.096
990, 4.019, 260.498, 260.07
