update, shannon_diversity, max_fitness, avg_fitness
0, 4.28842, 201.28, 196.31
10, 4.97905, 209.953, 207.232
20, 5.17235, 217.775, 215.092
30, 5.10192, 223.611, 221.151
40, 4.94881, 227.364, 225.959
50, 5.09269, 231.249, 229.702
60, 5.00483, 235.998, 234.358
70, 4.93794, 239.562, 237.605
80, 4.96194, 242.48, 241
90, 4.71982, 245.416, 243.943
100, 4.95675, 248.497, 247.021
110, 5.37636, 250.859, 248.454
120, 4.3478, 252.249, 251.118
130, 4.32161, 254.436, 252.54
140, 4.9259, 255.636, 253.35
150, 4.74682, 256.527, 254.863
160, 4.67473, 257.184, 256.193
170, 4.70129, 257.811, 256.419
180, 4.95685, 258.943, 257.706
190, 5.07657, 259.325, 257.837
200, 4.96782, 259.968, 258.789
210, 4.95585, 260.74, 258.78
220, 4.80951, 260.902, 259.705
230, 5.14005, 261.541, 259.383
240, 5.04123, 262.136, 260.305
250, 4.67402, 262.129, 261.263
260, 4.05717, 262.174, 261.413
270, 4.88602, 262.462, 261.382
280, 4.88611, 262.56, 261.12
290, 4.77785, 262.675, 261.397
300, 4.85399, 262.847, 261.594
310, 5.02657, 262.653, 261.19
320, 4.83987, 262.761, 261.725
330, 5.02089, 262.957, 261.477
340, 5.15993, 263.188, 261.669
350, 5.03534, 263.374, 262.507
360, 4.97368, 263.173, 261.791
370, 4.24977, 263.016, 261.867
380, 4.60657, 263.172, 261.948
390, 4.78888, 263.206, 262.034
400, 5.18433, 263.417, 262.212
410, 4.83048, 263.326, 262.041
420, 4.7359, 263.266, 262.443
430, 4.91957, 263.233, 262.088
440, 4.68805, 263.297, 261.835
450, 5.05675, 263.391, 261.581
460, 4.50269, 263.182, 262.105
470, 5.03499, 263.09, 262.151
480, 4.96782, 263.242, 261.902
490, 4.56308, 263.236, 262.006
500, 4.25102, 263.504, 261.986
510, 5.143, 263.711, 261.9
520, 4.75685, 263.634, 262.447
530, 4.62482, 263.514, 262.278
540, 4.83543, 263.347, 261.865
550, 5.06338, 263.232, 261.7
560, 4.48089, 263.432, 262.665
570, 4.99225, 263.544, 261.857
580, 4.72698, 263.451, 262.515
590, 4.87079, 263.339, 261.886
600, 4.71542, 263.471, 261.846
610, 5.19627, 263.262, 261.941
620, 4.65169, 263.152, 261.865
630, 4.54602, 263.428, 262.402
640, 4.79575, 263.436, 261.901
650, 4.9549, 263.558, 262.302
660, 5.37657, 263.836, 261.643
670, 4.72318, 263.729, 262.753
680, 4.95486, 263.709, 262.409
690, 4.57599, 263.69, 262.389
700, 5.26994, 263.511, 261.998
710, 4.91518, 263.247, 262.076
720, 4.9915, 263.134, 261.77
730, 4.78013, 263.168, 261.622
740, 4.88537, 263.369, 261.935
750, 4.75153, 263.341, 262.279
760, 4.666, 263.114, 261.73
770, 4.88411, 263.329, 261.432
780, 4.67048, 263.321, 262.495
790, 4.90783, 263.413, 261.822
800, 4.98173, 263.423, 262.302
810, 4.92412, 263.139, 262.121
820, 4.5095, 263.26, 262.235
830, 4.89067, 263.345, 262.051
840, 5.07289, 263.34, 262.184
850, 4.59986, 263.459, 262.484
860, 5.19085, 263.338, 261.905
870, 4.9161, 263.461, 262.073
880, 4.55421, 263.247, 262.007
890, 4.73169, 263.277, 261.891
900, 5.24798, 263.289, 261.781
910, 4.86265, 263.602, 262.397
920, 5.08913, 263.517, 262.046
930, 4.82475, 263.697, 262.537
940, 5.10231, 263.726, 262.753
950, 4.79475, 263.764, 262.127
960, 4.91445, 263.656, 262.691
970, 4.77931, 263.75, 262.531
980, 4.77821, 264.037, 262.905
990, 4.79478, 263.9, 262.348
