update, shannon_diversity, max_fitness, avg_fitness
0, 5.55331, 205.714, 201.076
10, 5.43506, 214.542, 213.638
20, 5.46813, 222.989, 222.227
30, 5.12075, 229.667, 228.885
40, 5.35062, 235.756, 234.597
50, 5.09567, 240.677, 239.77
60, 5.15671, 244.564, 243.517
70, 4.99204, 248.378, 247.257
80, 5.13431, 250.914, 250.155
90, 5.16613, 253.119, 252.36
100, 5.31027, 255.351, 254.527
110, 5.1989, 256.415, 255.616
120, 5.19271, 257.82, 257.199
130, 5.04712, 258.537, 257.926
140, 4.37441, 258.975, 258.498
150, 4.45412, 259.6, 259.093
160, 4.39241, 260.076, 259.608
170, 5.03777, 260.224, 259.81
180, 4.94842, 260.493, 260.096
190, 4.50305, 260.852, 260.404
200, 4.27928, 260.969, 260.527
210, 4.73842, 261.09, 260.474
220, 4.16403, 261.268, 260.779
230, 3.97783, 261.336, 260.914
240, 3.91727, 261.413, 260.972
250, 3.23421, 261.413, 261.013
260, 4.46404, 261.446, 261.037
270, 4.7583, 261.434, 261.053
280, 4.48713, 261.455, 261.072
290, 3.44155, 261.473, 261.137
300, 3.94034, 261.455, 261.071
310, 4.02105, 261.473, 261.083
320, 3.14024, 261.455, 261.133
330, 4.1375, 261.455, 260.974
340, 3.76332, 261.455, 261.028
350, 4.58119, 261.492, 261.114
360, 3.80674, 261.492, 261.05
370, 3.33815, 261.492, 261.154
380, 3.67942, 261.492, 261.124
390, 4.3088, 261.492, 261.107
400, 3.32879, 261.492, 261.068
410, 4.08005, 261.492, 261.099
420, 4.98661, 261.492, 261.075
430, 3.57326, 261.492, 261.122
440, 4.251, 261.492, 261.078
450, 3.75489, 261.492, 261.11
460, 3.85296, 261.492, 261.1
470, 4.10623, 261.492, 261.16
480, 4.42586, 261.492, 261.075
490, 3.72481, 261.492, 261.153
500, 3.41217, 261.492, 261.03
510, 4.03209, 261.492, 261.01
520, 4.54977, 261.492, 261.063
530, 3.70594, 261.492, 261.16
540, 4.61139, 261.492, 261.04
550, 4.04743, 261.492, 261.108
560, 3.0029, 261.492, 261.192
570, 4.72108, 261.492, 261.08
580, 3.3204, 261.492, 261.163
590, 3.77597, 261.492, 261.047
600, 3.56245, 261.492, 261.04
610, 4.30159, 261.492, 261.06
620, 4.31002, 261.492, 261.111
630, 3.60731, 261.492, 261.112
640, 3.4996, 261.492, 261.148
650, 3.47665, 261.492, 261.079
660, 3.96731, 261.492, 261.077
670, 3.76963, 261.492, 261.041
680, 3.28014, 261.492, 261.097
690, 4.69535, 261.492, 260.975
700, 4.0019, 261.492, 261.07
710, 3.35323, 261.492, 261.144
720, 3.83224, 261.492, 261.177
730, 3.53337, 261.492, 261.062
740, 4.09499, 261.492, 261.117
750, 3.05784, 261.492, 261.107
760, 4.15272, 261.492, 261.063
770, 4.29308, 261.492, 261.091
780, 4.42028, 261.492, 261.122
790, 3.13012, 261.492, 261.198
800, 4.12723, 261.492, 261.105
810, 3.53496, 261.492, 261.095
820, 3.75614, 261.492, 261.08
830, 4.47898, 261.492, 261.087
840, 3.51681, 261.492, 261.109
850, 3.74164, 261.492, 261.1
860, 3.81777, 261.492, 261.101
870, 3.53868, 261.492, 261.102
880, 3.64215, 261.492, 261.115
890, 3.74429, 261.492, 261.038
900, 4.79962, 261.492, 261.083
910, 3.94617, 261.492, 261.147
920, 3.83648, 261.492, 261.106
930, 4.00391, 261.492, 261.092
940, 2.81438, 261.492, 261.16
950, 4.91036, 261.492, 261.081
960, 3.97358, 261.492, 261.148
970, 4.24165, 261.492, 261.06
980, 3.20106, 261.492, 261.101
990, 2.85203, 261.492, 261.187
