update, shannon_diversity, max_fitness, avg_fitness
0, 4.57086, 206.928, 201.283
10, 4.8723, 213.123, 211.489
20, 5.12256, 220.621, 218.075
30, 5.02906, 227.681, 225.607
40, 4.88456, 232.856, 231.046
50, 5.23092, 237.646, 235.177
60, 4.70699, 242.255, 240.417
70, 4.77047, 244.989, 243.758
80, 5.32034, 248.022, 246.156
90, 5.12097, 251.429, 249.721
100, 4.83153, 253.751, 252.396
110, 4.91874, 255.69, 254.418
120, 4.70931, 256.892, 255.504
130, 4.94086, 258.034, 256.972
140, 5.1125, 258.784, 257.226
150, 5.08456, 260.051, 258.534
160, 4.95043, 260.307, 258.773
170, 4.7267, 260.689, 259.294
180, 4.85441, 261.092, 259.957
190, 4.86238, 261.555, 259.912
200, 5.10581, 262.177, 260.287
210, 4.95879, 262.43, 260.97
220, 4.8654, 262.601, 261.417
230, 4.9323, 263.341, 262.365
240, 5.05925, 263.663, 262.115
250, 5.16379, 263.673, 262.669
260, 4.93677, 263.8, 262.735
270, 4.96141, 264.157, 262.694
280, 5.28151, 264.556, 262.828
290, 5.29641, 264.682, 262.952
300, 5.17211, 264.452, 263.418
310, 4.50759, 264.535, 263.287
320, 4.76663, 264.699, 263.269
330, 4.90002, 264.511, 263.123
340, 4.69908, 264.574, 263.637
350, 4.95876, 264.522, 263.454
360, 4.66814, 264.519, 263.304
370, 5.04135, 264.529, 263.453
380, 4.48706, 264.79, 263.609
390, 4.17123, 264.839, 263.832
400, 4.64079, 264.728, 263.566
410, 5.10962, 264.55, 263.446
420, 4.82134, 264.635, 263.356
430, 5.02868, 264.666, 263.166
440, 5.05725, 264.638, 262.96
450, 4.81233, 264.693, 263.419
460, 5.35409, 264.54, 262.96
470, 4.63893, 264.115, 262.844
480, 5.03898, 264.309, 262.555
490, 4.77447, 264.334, 263.119
500, 4.82362, 264.451, 262.937
510, 4.56188, 264.518, 263.515
520, 5.03599, 264.652, 263.091
530, 4.38513, 264.577, 263.611
540, 4.68438, 264.362, 263.344
550, 4.69253, 264.503, 263.368
560, 4.94892, 264.671, 263.355
570, 4.63538, 264.639, 263.696
580, 4.77511, 264.816, 263.364
590, 4.71288, 264.914, 264.03
600, 4.66108, 264.923, 264.164
610, 5.04379, 264.881, 263.847
620, 4.90261, 265.165, 264.089
630, 4.99073, 265.115, 263.985
640, 4.9326, 265.155, 264.045
650, 5.16233, 265.06, 264.026
660, 5.02092, 265.094, 263.994
670, 4.91652, 265.034, 263.817
680, 4.8923, 264.795, 263.676
690, 4.81146, 264.833, 263.683
700, 4.68478, 264.81, 263.824
710, 4.99364, 264.702, 263.802
720, 4.83534, 264.76, 263.503
730, 4.93345, 264.912, 263.605
740, 4.90473, 264.719, 263.494
750, 5.08325, 264.925, 263.221
760, 4.74456, 264.743, 263.234
770, 4.74254, 264.701, 263.518
780, 4.93153, 264.807, 263.388
790, 4.79976, 264.783, 264.081
800, 4.84767, 264.887, 263.557
810, 4.87679, 264.827, 263.102
820, 4.6675, 265.001, 264.008
830, 5.14783, 265.231, 263.271
840, 4.91886, 265.189, 263.912
850, 4.9394, 265.274, 264.166
860, 4.90847, 265.296, 264.294
870, 5.21683, 265.073, 263.941
880, 4.63392, 264.713, 263.658
890, 4.71523, 264.662, 263.591
900, 4.32988, 264.469, 263.561
910, 4.99578, 264.539, 263.096
920, 4.62252, 264.528, 263.258
930, 4.71114, 264.211, 263.557
940, 5.0125, 264.366, 263.142
950, 4.71341, 264.311, 263.114
960, 4.95228, 264.481, 263.391
970, 4.62126, 265.023, 263.368
980, 4.82679, 264.854, 263.511
990, 5.09464, 264.967, 262.859
