update, shannon_diversity, max_fitness, avg_fitness
0, 5.25528, 213.951, 207.204
10, 5.33795, 223.57, 222.344
20, 5.52073, 232.378, 230.768
30, 5.25649, 238.165, 237.294
40, 5.66405, 244.32, 242.975
50, 5.25137, 249.435, 248.419
60, 5.33396, 252.546, 251.743
70, 5.03691, 255.959, 255.053
80, 4.65292, 258.647, 258.012
90, 4.33619, 260.257, 259.543
100, 5.15433, 261.804, 261.204
110, 4.72474, 263.02, 262.437
120, 5.28352, 263.799, 263.144
130, 4.7907, 264.823, 264.072
140, 4.64083, 265.343, 264.792
150, 4.93011, 265.885, 265.259
160, 4.74447, 266.158, 265.645
170, 4.73182, 266.502, 266.038
180, 4.55961, 266.711, 266.268
190, 4.7426, 266.985, 266.487
200, 4.57086, 267.009, 266.463
210, 3.98797, 267.034, 266.575
220, 4.60295, 267.034, 266.603
230, 4.76196, 267.045, 266.621
240, 4.84174, 267.096, 266.629
250, 4.45693, 267.115, 266.547
260, 4.13676, 267.162, 266.709
270, 3.4243, 267.162, 266.813
280, 4.48663, 267.162, 266.714
290, 4.8772, 267.162, 266.679
300, 3.71391, 267.162, 266.746
310, 3.95078, 267.162, 266.793
320, 3.76658, 267.162, 266.851
330, 3.64909, 267.162, 266.72
340, 3.43665, 267.162, 266.778
350, 4.29416, 267.162, 266.825
360, 3.78951, 267.162, 266.735
370, 4.57377, 267.162, 266.687
380, 3.12008, 267.162, 266.821
390, 4.19919, 267.162, 266.751
400, 3.5733, 267.162, 266.804
410, 3.28662, 267.162, 266.794
420, 3.77443, 267.162, 266.771
430, 3.52594, 267.162, 266.85
440, 4.49821, 267.162, 266.68
450, 4.26313, 267.162, 266.802
460, 3.77236, 267.162, 266.707
470, 3.76793, 267.162, 266.854
480, 4.43834, 267.162, 266.735
490, 4.28818, 267.162, 266.723
500, 3.41702, 267.162, 266.807
510, 3.31045, 267.162, 266.762
520, 3.21647, 267.162, 266.749
530, 3.40634, 267.162, 266.793
540, 4.00688, 267.162, 266.754
550, 3.65025, 267.162, 266.743
560, 3.74729, 267.162, 266.793
570, 3.19616, 267.162, 266.799
580, 3.204, 267.162, 266.795
590, 4.38581, 267.162, 266.687
600, 3.911, 267.162, 266.78
610, 3.87496, 267.162, 266.78
620, 4.57527, 267.162, 266.63
630, 3.57638, 267.162, 266.728
640, 3.56779, 267.162, 266.744
650, 3.00932, 267.162, 266.816
660, 4.07432, 267.162, 266.809
670, 3.85157, 267.162, 266.758
680, 3.29462, 267.162, 266.832
690, 3.31233, 267.162, 266.771
700, 4.27949, 267.162, 266.824
710, 3.90685, 267.162, 266.803
720, 3.61326, 267.162, 266.786
730, 3.39962, 267.162, 266.777
740, 3.4791, 267.162, 266.688
750, 3.72872, 267.162, 266.795
760, 3.32044, 267.162, 266.692
770, 3.6577, 267.162, 266.768
780, 4.63823, 267.162, 266.671
790, 3.10422, 267.162, 266.832
800, 3.58392, 267.162, 266.78
810, 3.08581, 267.162, 266.74
820, 3.65403, 267.162, 266.785
830, 3.80698, 267.162, 266.808
840, 3.43127, 267.162, 266.736
850, 3.5126, 267.162, 266.71
860, 3.87209, 267.162, 266.696
870, 4.01486, 267.162, 266.788
880, 4.46702, 267.162, 266.742
890, 4.10893, 267.162, 266.744
900, 4.79851, 267.162, 266.787
910, 3.86746, 267.162, 266.804
920, 3.94746, 267.162, 266.773
930, 3.69952, 267.162, 266.804
940, 4.26278, 267.162, 266.696
950, 3.3599, 267.162, 266.714
960, 3.30157, 267.162, 266.865
970, 3.94212, 267.162, 266.773
980, 3.83376, 267.162, 266.698
990, 4.01736, 267.162, 266.735
