update, shannon_diversity, max_fitness, avg_fitness
0, 5.38535, 203.362, 198.158
10, 5.16918, 212.989, 211.898
20, 5.15426, 222.189, 220.875
30, 5.02529, 229.8, 229.1
40, 5.5219, 236.743, 235.598
50, 5.35454, 243.046, 241.847
60, 5.34797, 248.949, 248.124
70, 5.01276, 252.33, 251.613
80, 5.06345, 254.944, 254.231
90, 5.12532, 257.478, 256.567
100, 5.43797, 259.074, 258.242
110, 4.72254, 260.625, 259.848
120, 5.07846, 261.713, 261.048
130, 5.03296, 262.332, 261.883
140, 4.36655, 262.923, 262.315
150, 4.56167, 263.206, 262.728
160, 4.81417, 263.513, 262.998
170, 4.66531, 263.914, 263.432
180, 3.90057, 263.965, 263.541
190, 4.82555, 264.201, 263.745
200, 4.65979, 264.522, 264.049
210, 3.65715, 264.572, 264.099
220, 3.92668, 264.738, 264.222
230, 4.29347, 264.778, 264.409
240, 4.37722, 264.801, 264.259
250, 4.1027, 264.898, 264.486
260, 3.29051, 264.904, 264.525
270, 3.88164, 264.936, 264.484
280, 3.38847, 264.928, 264.443
290, 3.73489, 264.96, 264.544
300, 3.67907, 264.965, 264.561
310, 4.39973, 264.965, 264.503
320, 3.94541, 264.96, 264.449
330, 3.49177, 264.965, 264.55
340, 3.48144, 264.965, 264.52
350, 4.46105, 264.965, 264.394
360, 4.39685, 264.965, 264.519
370, 4.19295, 264.965, 264.548
380, 3.05784, 264.965, 264.592
390, 3.29044, 264.965, 264.527
400, 2.72366, 264.965, 264.606
410, 4.15249, 264.965, 264.509
420, 5.19649, 264.962, 264.528
430, 3.90306, 264.965, 264.498
440, 4.32322, 264.965, 264.458
450, 3.5988, 264.965, 264.507
460, 3.81674, 264.965, 264.585
470, 4.36466, 264.965, 264.466
480, 3.91831, 264.965, 264.533
490, 3.57587, 264.965, 264.505
500, 3.70656, 264.965, 264.564
510, 3.6483, 264.965, 264.519
520, 3.66981, 264.965, 264.559
530, 5.04711, 264.909, 264.45
540, 3.56638, 264.909, 264.412
550, 4.22292, 264.909, 264.408
560, 4.00892, 264.96, 264.408
570, 4.22515, 264.96, 264.546
580, 3.72533, 264.96, 264.582
590, 4.66288, 264.96, 264.35
600, 3.23024, 264.965, 264.553
610, 3.22775, 264.965, 264.579
620, 4.10828, 264.965, 264.423
630, 3.51746, 264.965, 264.584
640, 3.30044, 264.965, 264.572
650, 3.58268, 264.965, 264.558
660, 3.05784, 264.965, 264.567
670, 4.60833, 264.965, 264.46
680, 4.30196, 264.965, 264.593
690, 3.60392, 264.965, 264.435
700, 3.22647, 264.965, 264.598
710, 3.88541, 264.965, 264.482
720, 4.02048, 264.965, 264.598
730, 3.75434, 264.965, 264.593
740, 4.14206, 264.965, 264.548
750, 2.98456, 264.965, 264.581
760, 3.25024, 264.965, 264.444
770, 4.41678, 264.965, 264.435
780, 4.64752, 264.965, 264.46
790, 3.77359, 264.965, 264.454
800, 4.18068, 264.965, 264.48
810, 4.29624, 264.965, 264.528
820, 4.10707, 264.965, 264.444
830, 3.2144, 264.965, 264.484
840, 3.87585, 264.965, 264.504
850, 3.94816, 264.965, 264.54
860, 3.81974, 264.965, 264.523
870, 3.87891, 264.965, 264.553
880, 4.62594, 264.965, 264.475
890, 3.87649, 264.965, 264.553
900, 4.03842, 264.965, 264.475
910, 3.66352, 264.965, 264.552
920, 3.55596, 264.965, 264.513
930, 3.37767, 264.965, 264.531
940, 3.45088, 264.965, 264.552
950, 3.56465, 264.965, 264.569
960, 4.69187, 264.965, 264.539
970, 3.4286, 264.965, 264.534
980, 3.20647, 264.965, 264.571
990, 3.77368, 264.951, 264.528
