Header...
0.499631, 0.807914, 0.698479, 0.194323, 0.921442, 0.699361, 0.563679, 0.655217, 0.718809, 0.652603, 0.503523, 0.469804, 0.809652, 0.804293, 0.00813244, 0.586796, 0.999444, 0.68445, 0.901966, 0.536565, 0.404433, 0.814797, 0.151679, 0.959285, 0.695676, 0.49495, 0.330822, 0.918149, 0.283052, 0.286094, 0.983963, 0.966976, 0.929937, 0.294022, 0.392373, 0.393257, 0.941993, 0.151744, 0.930891, 0.761105, 0.723439, 0.950844, 0.513434, 0.25555, 0.1281, 0.991515, 0.347421, 0.525631, 0.922543, 0.344072
0.990871, 0.805677, 0.23927, 0.693736, 0.921442, 0.12452, 0.657852, 0.717408, 0.807031, 0.963916, 0.0510034, 0.0648052, 0.809652, 0.804293, 0.897155, 0.468384, 0.676709, 0.665191, 0.901966, 0.536565, 0.404433, 0.814797, 0.151679, 0.959285, 0.145805, 0.621722, 0.139572, 0.178217, 0.630864, 0.992323, 0.733592, 0.35058, 0.935631, 0.914885, 0.642131, 0.709247, 0.720211, 0.299637, 0.365349, 0.658286, 0.80645, 0.118055, 0.513434, 0.25555, 0.867154, 0.577207, 0.125842, 0.309613, 0.886906, 0.0426731
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.84412, 0.432299, 0.510603, 0.722841, 0.871402, 0.722875, 0.817942, 0.843562, 0.114153, 0.102089, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.317139, 0.965478, 0.698317, 0.930256, 0.992323, 0.733592, 0.35058, 0.935631, 0.382729, 0.647386, 0.15817, 0.230676, 0.605212, 0.183341, 0.291963, 0.879243, 0.730873, 0.891939, 0.46566, 0.915288, 0.475323, 0.988555, 0.106126, 0.555093, 0.966637
0.543094, 0.0864485, 0.23927, 0.651895, 0.0542956, 0.811643, 0.523807, 0.655217, 0.718809, 0.652603, 0.503523, 0.469804, 0.809652, 0.804293, 0.00813244, 0.586796, 0.999444, 0.68445, 0.901966, 0.536565, 0.636299, 0.281419, 0.168537, 0.417365, 0.145805, 0.621722, 0.139572, 0.178217, 0.630864, 0.992323, 0.733592, 0.35058, 0.935631, 0.914885, 0.642131, 0.709247, 0.408892, 0.334304, 0.952234, 0.0584928, 0.400182, 0.118055, 0.513434, 0.25555, 0.1281, 0.991515, 0.84241, 0.50586, 0.555093, 0.966637
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.0510034, 0.955098, 0.896599, 0.725162, 0.843562, 0.114153, 0.102089, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.317139, 0.965478, 0.698317, 0.930256, 0.992323, 0.156225, 0.407116, 0.319118, 0.274656, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.879243, 0.981838, 0.102014, 0.999423, 0.693017, 0.770774, 0.988555, 0.106126, 0.555093, 0.966637
0.499631, 0.807914, 0.698479, 0.194323, 0.921442, 0.699361, 0.563679, 0.655217, 0.718809, 0.652603, 0.503523, 0.469804, 0.809652, 0.804293, 0.00813244, 0.586796, 0.999444, 0.68445, 0.901966, 0.536565, 0.404433, 0.814797, 0.151679, 0.959285, 0.695676, 0.49495, 0.330822, 0.918149, 0.283052, 0.286094, 0.983963, 0.966976, 0.929937, 0.294022, 0.392373, 0.393257, 0.941993, 0.151744, 0.930891, 0.761105, 0.723439, 0.950844, 0.513434, 0.25555, 0.1281, 0.991515, 0.347421, 0.525631, 0.922543, 0.344072
0.543094, 0.0864485, 0.23927, 0.651895, 0.0542956, 0.811643, 0.523807, 0.655217, 0.718809, 0.652603, 0.503523, 0.469804, 0.809652, 0.804293, 0.00813244, 0.586796, 0.999444, 0.68445, 0.901966, 0.536565, 0.636299, 0.281419, 0.168537, 0.417365, 0.145805, 0.621722, 0.139572, 0.178217, 0.630864, 0.171761, 0.983963, 0.966976, 0.929007, 0.149401, 0.435694, 0.0749964, 0.455606, 0.334304, 0.952234, 0.0584928, 0.400182, 0.118055, 0.513434, 0.25555, 0.1281, 0.991515, 0.84241, 0.50586, 0.555093, 0.966637
0.990871, 0.696612, 0.746444, 0.854069, 0.40766, 0.114178, 0.0685062, 0.907705, 0.713013, 0.615214, 0.675695, 0.289367, 0.628209, 0.258584, 0.83611, 0.431088, 0.896993, 0.277059, 0.121144, 0.685534, 0.08664, 0.948497, 0.168537, 0.811095, 0.694662, 0.929014, 0.935207, 0.189667, 0.238917, 0.516089, 0.242754, 0.698301, 0.935631, 0.914885, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.693716, 0.112656, 0.57112, 0.335024, 0.693017, 0.770774, 0.988555, 0.579675, 0.286821, 0.0426731
0.990871, 0.696612, 0.746444, 0.854069, 0.40766, 0.114178, 0.0685062, 0.907705, 0.713013, 0.615214, 0.675695, 0.289367, 0.628209, 0.258584, 0.83611, 0.431088, 0.896993, 0.277059, 0.121144, 0.685534, 0.08664, 0.948497, 0.168537, 0.811095, 0.694662, 0.929014, 0.935207, 0.189667, 0.238917, 0.516089, 0.242754, 0.698301, 0.935631, 0.914885, 0.848654, 0.078481, 0.941993, 0.151744, 0.930891, 0.623374, 0.438274, 0.112656, 0.57112, 0.335024, 0.693017, 0.770774, 0.988555, 0.579675, 0.286821, 0.0426731
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.0510034, 0.955098, 0.896599, 0.725162, 0.843562, 0.114153, 0.102089, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.317139, 0.965478, 0.698317, 0.930256, 0.992323, 0.156225, 0.407116, 0.319118, 0.274656, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.879243, 0.981838, 0.102014, 0.999423, 0.693017, 0.770774, 0.988555, 0.106126, 0.555093, 0.966637
0.543094, 0.0864485, 0.23927, 0.651895, 0.0542956, 0.811643, 0.523807, 0.655217, 0.718809, 0.652603, 0.503523, 0.469804, 0.809652, 0.804293, 0.00813244, 0.586796, 0.999444, 0.68445, 0.901966, 0.536565, 0.636299, 0.281419, 0.168537, 0.417365, 0.145805, 0.621722, 0.139572, 0.178217, 0.630864, 0.992323, 0.733592, 0.35058, 0.935631, 0.914885, 0.642131, 0.709247, 0.408892, 0.334304, 0.952234, 0.0584928, 0.400182, 0.118055, 0.513434, 0.25555, 0.1281, 0.991515, 0.84241, 0.50586, 0.555093, 0.966637
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.0510034, 0.955098, 0.896599, 0.725162, 0.843562, 0.114153, 0.102089, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.317139, 0.965478, 0.698317, 0.930256, 0.992323, 0.733592, 0.35058, 0.935631, 0.914885, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.693716, 0.326539, 0.545631, 0.00377099, 0.999701, 0.770774, 0.988555, 0.106126, 0.555093, 0.966637
0.990871, 0.696612, 0.746444, 0.854069, 0.40766, 0.114178, 0.0685062, 0.907705, 0.713013, 0.615214, 0.675695, 0.289367, 0.628209, 0.258584, 0.83611, 0.431088, 0.896993, 0.277059, 0.252278, 0.24863, 0.447838, 0.281419, 0.168537, 0.811095, 0.694662, 0.929014, 0.935207, 0.189667, 0.238917, 0.516089, 0.242754, 0.698301, 0.935631, 0.914885, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.693716, 0.112656, 0.57112, 0.335024, 0.693017, 0.770774, 0.988555, 0.579675, 0.286821, 0.0426731
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.0510034, 0.955098, 0.896599, 0.725162, 0.843562, 0.114153, 0.102089, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.317139, 0.965478, 0.698317, 0.930256, 0.992323, 0.733592, 0.35058, 0.935631, 0.914885, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.693716, 0.326539, 0.545631, 0.00377099, 0.999701, 0.770774, 0.988555, 0.106126, 0.555093, 0.966637
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.0510034, 0.955098, 0.896599, 0.596231, 0.731215, 0.42511, 0.423679, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.621722, 0.139572, 0.599908, 0.627071, 0.334614, 0.821161, 0.35058, 0.935631, 0.914885, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.693716, 0.326539, 0.545631, 0.00377099, 0.999701, 0.770774, 0.988555, 0.106126, 0.555093, 0.966637
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.0510034, 0.955098, 0.896599, 0.725162, 0.843562, 0.114153, 0.102089, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.317139, 0.965478, 0.698317, 0.930256, 0.992323, 0.156225, 0.407116, 0.319118, 0.274656, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.879243, 0.981838, 0.102014, 0.999423, 0.693017, 0.770774, 0.988555, 0.106126, 0.555093, 0.966637
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.84412, 0.432299, 0.510603, 0.722841, 0.871402, 0.722875, 0.817942, 0.843562, 0.114153, 0.102089, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.317139, 0.965478, 0.698317, 0.930256, 0.992323, 0.733592, 0.35058, 0.935631, 0.382729, 0.647386, 0.15817, 0.230676, 0.605212, 0.183341, 0.291963, 0.879243, 0.730873, 0.891939, 0.46566, 0.915288, 0.475323, 0.988555, 0.106126, 0.555093, 0.966637
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.0510034, 0.955098, 0.896599, 0.596231, 0.731215, 0.42511, 0.423679, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.317139, 0.965478, 0.677747, 0.665907, 0.334614, 0.821161, 0.35058, 0.935631, 0.914885, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.693716, 0.326539, 0.545631, 0.00377099, 0.999701, 0.770774, 0.988555, 0.106126, 0.555093, 0.966637
0.499631, 0.807914, 0.908897, 0.0156269, 0.146104, 0.542689, 0.563679, 0.655217, 0.718809, 0.652603, 0.503523, 0.469804, 0.809652, 0.804293, 0.00813244, 0.586796, 0.999444, 0.68445, 0.901966, 0.536565, 0.404433, 0.814797, 0.151679, 0.959285, 0.695676, 0.49495, 0.330822, 0.918149, 0.283052, 0.286094, 0.983963, 0.966976, 0.929937, 0.294022, 0.392373, 0.393257, 0.941993, 0.151744, 0.930891, 0.761105, 0.723439, 0.950844, 0.513434, 0.25555, 0.1281, 0.991515, 0.347421, 0.525631, 0.922543, 0.344072
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.0510034, 0.955098, 0.896599, 0.596231, 0.731215, 0.42511, 0.423679, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.621722, 0.139572, 0.599908, 0.627071, 0.334614, 0.821161, 0.35058, 0.935631, 0.914885, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.693716, 0.326539, 0.545631, 0.00377099, 0.999701, 0.770774, 0.988555, 0.106126, 0.555093, 0.966637
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.0510034, 0.955098, 0.896599, 0.596231, 0.731215, 0.42511, 0.423679, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.621722, 0.139572, 0.599908, 0.627071, 0.334614, 0.821161, 0.35058, 0.935631, 0.914885, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.693716, 0.326539, 0.545631, 0.00377099, 0.999701, 0.770774, 0.988555, 0.106126, 0.555093, 0.966637
0.414697, 0.696612, 0.746444, 0.854069, 0.817321, 0.542689, 0.563679, 0.655217, 0.718809, 0.652603, 0.497351, 0.891421, 0.722875, 0.817942, 0.843562, 0.114153, 0.198013, 0.68445, 0.657697, 0.366944, 0.411377, 0.948497, 0.168537, 0.417365, 0.695676, 0.49495, 0.330822, 0.918149, 0.174597, 0.839088, 0.516535, 0.378083, 0.8913, 0.55143, 0.577581, 0.709247, 0.720211, 0.625467, 0.930891, 0.623374, 0.438274, 0.112656, 0.57112, 0.335024, 0.693017, 0.770774, 0.806167, 0.526396, 0.969463, 4.1843e-05
0.414697, 0.696612, 0.746444, 0.854069, 0.817321, 0.542689, 0.563679, 0.655217, 0.718809, 0.652603, 0.497351, 0.891421, 0.722875, 0.817942, 0.843562, 0.114153, 0.198013, 0.68445, 0.657697, 0.366944, 0.411377, 0.948497, 0.168537, 0.417365, 0.695676, 0.49495, 0.330822, 0.918149, 0.174597, 0.839088, 0.516535, 0.378083, 0.8913, 0.55143, 0.577581, 0.709247, 0.720211, 0.625467, 0.930891, 0.623374, 0.438274, 0.112656, 0.57112, 0.335024, 0.693017, 0.770774, 0.806167, 0.526396, 0.969463, 4.1843e-05
0.990871, 0.805677, 0.23927, 0.693736, 0.921442, 0.12452, 0.657852, 0.717408, 0.807031, 0.963916, 0.0510034, 0.0648052, 0.809652, 0.804293, 0.897155, 0.468384, 0.676709, 0.665191, 0.901966, 0.536565, 0.404433, 0.814797, 0.151679, 0.959285, 0.145805, 0.621722, 0.139572, 0.178217, 0.630864, 0.992323, 0.733592, 0.35058, 0.935631, 0.914885, 0.642131, 0.709247, 0.720211, 0.299637, 0.365349, 0.658286, 0.80645, 0.118055, 0.513434, 0.25555, 0.867154, 0.577207, 0.125842, 0.309613, 0.886906, 0.0426731
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.987006, 0.871402, 0.722875, 0.817942, 0.843562, 0.114153, 0.102089, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.864562, 0.235513, 0.361108, 0.482159, 0.965478, 0.698317, 0.930256, 0.992323, 0.733592, 0.964659, 0.8913, 0.53668, 0.708528, 0.15817, 0.230676, 0.605212, 0.183341, 0.291963, 0.879243, 0.730873, 0.891939, 0.238879, 0.936226, 0.446961, 0.514533, 0.106126, 0.555093, 0.966637
0.543094, 0.0864485, 0.23927, 0.651895, 0.0542956, 0.811643, 0.523807, 0.655217, 0.718809, 0.652603, 0.503523, 0.469804, 0.809652, 0.804293, 0.00813244, 0.586796, 0.999444, 0.68445, 0.901966, 0.536565, 0.636299, 0.281419, 0.168537, 0.417365, 0.145805, 0.621722, 0.139572, 0.178217, 0.630864, 0.171761, 0.983963, 0.966976, 0.929007, 0.149401, 0.435694, 0.0749964, 0.455606, 0.334304, 0.952234, 0.0584928, 0.400182, 0.118055, 0.513434, 0.25555, 0.1281, 0.991515, 0.84241, 0.50586, 0.555093, 0.966637
0.543094, 0.0864485, 0.23927, 0.651895, 0.0542956, 0.811643, 0.523807, 0.655217, 0.718809, 0.652603, 0.503523, 0.469804, 0.809652, 0.804293, 0.00813244, 0.586796, 0.999444, 0.68445, 0.901966, 0.536565, 0.636299, 0.281419, 0.168537, 0.417365, 0.145805, 0.621722, 0.139572, 0.178217, 0.630864, 0.171761, 0.983963, 0.966976, 0.929007, 0.149401, 0.435694, 0.0749964, 0.455606, 0.334304, 0.952234, 0.0584928, 0.400182, 0.118055, 0.513434, 0.25555, 0.1281, 0.991515, 0.84241, 0.50586, 0.555093, 0.966637
0.499631, 0.807914, 0.908897, 0.0156269, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.0510034, 0.955098, 0.896599, 0.596231, 0.731215, 0.42511, 0.423679, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.621722, 0.139572, 0.599908, 0.627071, 0.334614, 0.821161, 0.35058, 0.935631, 0.914885, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.693716, 0.326539, 0.545631, 0.00377099, 0.999701, 0.770774, 0.988555, 0.106126, 0.555093, 0.966637
0.990871, 0.805677, 0.23927, 0.693736, 0.921442, 0.12452, 0.657852, 0.717408, 0.807031, 0.963916, 0.0510034, 0.0648052, 0.809652, 0.804293, 0.897155, 0.468384, 0.676709, 0.665191, 0.901966, 0.536565, 0.404433, 0.814797, 0.151679, 0.959285, 0.145805, 0.621722, 0.139572, 0.178217, 0.630864, 0.992323, 0.733592, 0.35058, 0.935631, 0.914885, 0.642131, 0.709247, 0.720211, 0.299637, 0.365349, 0.658286, 0.80645, 0.118055, 0.513434, 0.25555, 0.867154, 0.577207, 0.125842, 0.309613, 0.886906, 0.0426731
0.990871, 0.696612, 0.746444, 0.854069, 0.40766, 0.114178, 0.0685062, 0.907705, 0.713013, 0.615214, 0.675695, 0.289367, 0.628209, 0.258584, 0.83611, 0.431088, 0.896993, 0.277059, 0.121144, 0.685534, 0.08664, 0.948497, 0.168537, 0.811095, 0.694662, 0.929014, 0.935207, 0.189667, 0.238917, 0.516089, 0.242754, 0.698301, 0.935631, 0.914885, 0.848654, 0.078481, 0.941993, 0.151744, 0.930891, 0.623374, 0.438274, 0.112656, 0.57112, 0.335024, 0.693017, 0.770774, 0.988555, 0.579675, 0.286821, 0.0426731
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.0510034, 0.955098, 0.896599, 0.725162, 0.843562, 0.114153, 0.102089, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.317139, 0.965478, 0.698317, 0.930256, 0.992323, 0.156225, 0.407116, 0.319118, 0.274656, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.879243, 0.981838, 0.102014, 0.999423, 0.693017, 0.770774, 0.988555, 0.106126, 0.555093, 0.966637
0.543094, 0.0864485, 0.23927, 0.651895, 0.0542956, 0.811643, 0.523807, 0.655217, 0.718809, 0.652603, 0.503523, 0.469804, 0.809652, 0.804293, 0.00813244, 0.586796, 0.999444, 0.68445, 0.901966, 0.536565, 0.636299, 0.281419, 0.168537, 0.417365, 0.145805, 0.621722, 0.139572, 0.178217, 0.630864, 0.992323, 0.733592, 0.35058, 0.935631, 0.914885, 0.642131, 0.709247, 0.408892, 0.334304, 0.952234, 0.0584928, 0.400182, 0.118055, 0.513434, 0.25555, 0.1281, 0.991515, 0.84241, 0.50586, 0.555093, 0.966637
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.0510034, 0.955098, 0.896599, 0.725162, 0.843562, 0.114153, 0.102089, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.941637, 0.926138, 0.579283, 0.317139, 0.965478, 0.698317, 0.930256, 0.992323, 0.156225, 0.407116, 0.319118, 0.274656, 0.848654, 0.078481, 0.941993, 0.41671, 0.936435, 0.553617, 0.879243, 0.981838, 0.102014, 0.999423, 0.693017, 0.770774, 0.988555, 0.106126, 0.555093, 0.966637
0.990871, 0.696612, 0.746444, 0.854069, 0.40766, 0.114178, 0.0685062, 0.907705, 0.713013, 0.615214, 0.675695, 0.289367, 0.628209, 0.258584, 0.83611, 0.431088, 0.896993, 0.277059, 0.121144, 0.685534, 0.08664, 0.948497, 0.168537, 0.811095, 0.694662, 0.929014, 0.935207, 0.189667, 0.238917, 0.516089, 0.242754, 0.698301, 0.935631, 0.914885, 0.848654, 0.078481, 0.941993, 0.151744, 0.930891, 0.623374, 0.438274, 0.112656, 0.57112, 0.335024, 0.693017, 0.770774, 0.988555, 0.579675, 0.286821, 0.0426731
0.543094, 0.0864485, 0.23927, 0.651895, 0.0542956, 0.811643, 0.523807, 0.655217, 0.718809, 0.652603, 0.503523, 0.469804, 0.809652, 0.804293, 0.00813244, 0.586796, 0.999444, 0.68445, 0.901966, 0.536565, 0.636299, 0.281419, 0.168537, 0.417365, 0.145805, 0.621722, 0.139572, 0.178217, 0.630864, 0.992323, 0.733592, 0.35058, 0.935631, 0.914885, 0.642131, 0.709247, 0.408892, 0.334304, 0.952234, 0.0584928, 0.400182, 0.118055, 0.513434, 0.25555, 0.1281, 0.991515, 0.84241, 0.50586, 0.555093, 0.966637
0.543094, 0.0864485, 0.399818, 0.775639, 0.723724, 0.171219, 0.887481, 0.897917, 0.967524, 0.709364, 0.987006, 0.871402, 0.722875, 0.817942, 0.843562, 0.114153, 0.102089, 0.826798, 0.762509, 0.0542231, 0.916778, 0.577279, 0.864562, 0.235513, 0.361108, 0.482159, 0.965478, 0.698317, 0.930256, 0.992323, 0.733592, 0.964659, 0.8913, 0.53668, 0.708528, 0.15817, 0.230676, 0.605212, 0.183341, 0.291963, 0.879243, 0.730873, 0.891939, 0.238879, 0.936226, 0.446961, 0.514533, 0.106126, 0.555093, 0.966637
