update, shannon_diversity, max_fitness, avg_fitness
0, 5.32533, 211.554, 205.219
10, 5.29373, 228.981, 227.213
20, 5.33211, 240.7, 238.382
30, 5.36324, 249.605, 247.749
40, 5.35943, 255.749, 254.402
50, 5.03106, 261.353, 259.283
60, 5.13523, 266.931, 265.179
70, 4.33111, 271.094, 269.432
80, 4.18041, 272.397, 271.215
90, 4.3301, 274.983, 273.654
100, 4.79067, 276.731, 275.113
110, 3.86663, 279.139, 277.442
120, 3.37233, 280.783, 279.421
130, 4.86862, 281.253, 279.895
140, 5.44732, 282.179, 280.776
150, 4.92381, 283.535, 281.931
160, 4.00772, 284.889, 283.406
170, 4.38613, 285.358, 284.035
180, 4.14316, 286.125, 284.743
190, 4.41249, 286.514, 284.832
200, 4.69567, 288.169, 286.756
210, 3.80137, 288.395, 287.018
220, 4.2432, 288.515, 287.327
230, 4.68116, 288.842, 287.349
240, 4.58795, 289.013, 287.664
250, 4.58767, 289.397, 287.842
260, 4.55517, 289.746, 288.394
270, 4.29019, 290.2, 288.829
280, 4.49702, 290.349, 289.026
290, 3.67201, 291.143, 289.818
300, 5.05771, 291.319, 289.653
310, 3.90827, 291.201, 289.912
320, 3.63736, 291.474, 290.03
330, 4.05862, 291.645, 290.311
340, 4.33597, 291.625, 290.216
350, 3.7091, 292.109, 290.802
360, 4.2917, 292.76, 291.152
370, 4.3227, 292.95, 291.548
380, 3.40555, 292.95, 291.821
390, 3.953, 293.052, 291.98
400, 4.30169, 293.735, 292.103
410, 3.67175, 293.735, 292.599
420, 3.38417, 293.735, 292.313
430, 3.33117, 293.902, 292.727
440, 3.42886, 293.902, 292.736
450, 4.11867, 293.902, 292.5
460, 3.87976, 293.902, 292.565
470, 3.14227, 293.902, 292.545
480, 3.40941, 293.902, 292.504
490, 3.3404, 293.902, 292.686
500, 4.00337, 293.902, 292.713
510, 4.07091, 293.902, 292.871
520, 3.82623, 294.082, 292.564
530, 3.3404, 294.082, 293.024
540, 4.91154, 294.416, 293.056
550, 3.9659, 294.416, 293.334
560, 3.05253, 294.416, 293.133
570, 3.73453, 294.416, 292.86
580, 3.57553, 294.416, 293.103
590, 4.86847, 294.416, 292.667
600, 3.11799, 294.416, 293.216
610, 4.54505, 294.416, 293.04
620, 3.94926, 294.416, 292.982
630, 3.54709, 294.416, 293.189
640, 3.48767, 294.416, 293.111
650, 3.7145, 294.416, 292.846
660, 4.67795, 294.416, 292.91
670, 3.9765, 294.416, 293.183
680, 3.99757, 294.416, 293.136
690, 3.73504, 294.416, 292.936
700, 3.63255, 294.416, 292.85
710, 4.04575, 294.416, 293.158
720, 3.14024, 294.416, 293.389
730, 4.36427, 294.691, 293.313
740, 3.89249, 294.691, 293.368
750, 3.79177, 294.691, 293.254
760, 4.77, 294.691, 293.072
770, 3.99989, 294.691, 293.349
780, 4.51797, 294.639, 293.246
790, 4.62527, 294.639, 293.32
800, 3.82636, 294.47, 293.182
810, 2.89454, 294.47, 293.098
820, 4.06195, 294.512, 293.175
830, 5.14847, 295.245, 293.102
840, 3.60994, 295.245, 293.916
850, 4.19713, 295.297, 293.744
860, 3.87545, 295.297, 294.034
870, 4.38277, 295.424, 293.926
880, 4.23914, 295.424, 293.974
890, 3.18225, 295.642, 294.468
900, 3.97436, 295.642, 294.198
910, 4.14834, 295.642, 294.17
