update, shannon_diversity, max_fitness, avg_fitness
0, 5.43524, 219.514, 208.362
10, 5.08173, 232.522, 230.653
20, 5.38481, 244.294, 241.516
30, 4.72994, 252.889, 250.731
40, 4.88617, 259.22, 257.705
50, 5.17571, 264.398, 263.121
60, 5.10555, 269.641, 268.346
70, 4.93339, 273.56, 271.962
80, 4.92963, 277.035, 275.649
90, 4.98255, 279.003, 277.791
100, 4.93199, 280.736, 279.336
110, 5.14071, 282.42, 280.791
120, 5.16284, 284.74, 283.268
130, 5.17519, 286.109, 284.411
140, 4.97458, 287.114, 285.751
150, 4.87146, 287.416, 285.964
160, 4.48845, 288.102, 286.805
170, 5.24885, 288.784, 287.369
180, 4.58055, 289.397, 287.931
190, 4.38185, 290.174, 288.859
200, 4.50071, 291.222, 289.89
210, 4.73168, 291.735, 290.287
220, 4.41707, 291.58, 290.304
230, 3.80308, 291.712, 290.538
240, 4.54358, 291.732, 290.399
250, 4.48152, 292.063, 290.701
260, 3.85862, 292.063, 290.662
270, 4.14085, 292.342, 291.007
280, 4.07106, 292.439, 291.102
290, 3.63163, 292.439, 291.161
300, 3.51469, 292.439, 291.202
310, 4.43726, 292.439, 291.161
320, 4.02441, 292.439, 291.25
330, 3.80693, 292.439, 291.375
340, 3.09778, 292.439, 291.22
350, 4.52498, 292.439, 290.84
360, 3.76594, 292.442, 291.2
370, 4.28324, 292.439, 291.229
380, 3.65403, 292.439, 291.264
390, 4.65065, 292.439, 291.054
400, 4.2933, 292.631, 291.334
410, 3.82268, 292.687, 291.57
420, 4.77066, 292.718, 291.492
430, 4.05731, 292.718, 291.492
440, 4.94545, 292.718, 291.339
450, 4.73279, 292.326, 290.983
460, 4.03922, 292.326, 291.153
470, 4.91465, 292.326, 290.739
480, 4.6336, 292.326, 290.974
490, 2.98456, 292.708, 291.786
500, 3.37815, 292.708, 291.634
510, 4.46164, 292.718, 291.486
520, 3.42217, 292.718, 291.46
530, 3.88584, 292.718, 291.357
540, 4.27302, 292.718, 291.558
550, 3.78362, 292.718, 291.604
560, 3.50681, 292.718, 291.455
570, 5.10828, 292.718, 291.175
580, 3.17604, 292.718, 291.542
590, 3.23817, 292.929, 291.737
600, 4.31642, 293.168, 291.71
610, 3.73696, 293.649, 292.058
620, 3.9579, 293.649, 292.315
630, 4.75939, 293.565, 292.372
640, 4.32764, 293.562, 292.028
650, 3.44717, 293.562, 292.473
660, 4.09193, 293.562, 292.355
670, 3.50496, 293.649, 292.398
680, 2.7717, 293.649, 292.638
690, 4.26008, 293.649, 292.276
700, 4.97649, 293.892, 292.314
710, 3.3704, 293.892, 292.548
720, 4.39992, 293.892, 292.42
730, 4.24869, 293.923, 292.532
740, 3.39748, 293.892, 292.923
750, 3.21051, 293.892, 292.926
760, 4.18256, 293.923, 292.631
770, 4.32825, 294.135, 292.766
780, 4.6879, 294.28, 292.729
790, 4.96058, 294.624, 293.01
800, 4.7456, 294.968, 293.482
810, 4.9022, 295.692, 294.415
820, 3.41113, 296.042, 294.808
830, 3.45469, 296.042, 294.833
840, 3.73142, 296.232, 294.992
850, 4.19257, 296.232, 295.016
860, 4.42715, 296.232, 294.648
870, 4.20336, 296.232, 294.996
880, 3.97636, 296.361, 294.988
890, 3.953, 296.361, 294.845
900, 3.40292, 296.361, 295.254
910, 3.23673, 296.361, 295.196
920, 3.7411, 296.361, 295.051
930, 3.73278, 296.361, 295.115
940, 4.00073, 296.361, 294.891
950, 3.11472, 296.361, 295.336
960, 3.82494, 296.361, 295.018
970, 3.35829, 296.361, 295.258
980, 3.427, 296.361, 295.014
990, 3.36972, 296.361, 295.248
1000, 4.11883, 296.361, 295.085
1010, 3.31478, 296.361, 295.184
1020, 3.57156, 296.361, 295.284
1030, 4.23117, 296.361, 294.883
1040, 4.05672, 296.361, 295.166
1050, 4.29464, 296.361, 294.981
1060, 3.27225, 296.361, 294.991
1070, 4.4144, 296.361, 294.988
1080, 4.94858, 296.361, 294.883
1090, 3.96816, 296.361, 295.207
1100, 2.99696, 296.361, 295.24
1110, 4.52823, 296.361, 295.031
1120, 2.71793, 296.361, 295.568
1130, 3.65764, 296.427, 295.359
1140, 2.98776, 296.37, 295.521
1150, 4.041, 296.693, 295.342
1160, 3.67901, 296.693, 295.457
1170, 3.27857, 296.693, 295.437
1180, 5.1116, 297.008, 295.479
1190, 3.43532, 296.774, 295.496
1200, 4.30993, 296.774, 295.356
1210, 2.92209, 296.774, 295.386
1220, 5.06694, 296.774, 295.223
1230, 4.16199, 296.774, 295.309
1240, 4.4365, 296.875, 295.634
1250, 5.07461, 296.979, 295.389
1260, 4.28075, 296.979, 295.527
1270, 3.58108, 296.979, 295.772
1280, 3.42337, 297.214, 296.023
1290, 3.17062, 297.214, 295.883
1300, 3.04932, 297.214, 296.084
1310, 4.34889, 297.214, 295.945
1320, 3.174, 297.214, 296.041
1330, 4.61604, 297.214, 295.812
1340, 4.3535, 297.214, 295.881
1350, 3.01696, 297.214, 296.053
1360, 4.26996, 297.214, 295.839
1370, 4.91316, 297.125, 295.711
1380, 3.51714, 297.214, 295.94
1390, 3.43931, 297.214, 296.116
1400, 3.43595, 297.214, 296.017
1410, 3.90128, 297.214, 295.92
1420, 3.36917, 297.214, 296.036
1430, 4.20877, 297.214, 295.874
1440, 3.91977, 297.214, 295.799
1450, 4.56551, 297.214, 295.895
1460, 3.86265, 297.214, 296.149
1470, 4.88526, 297.214, 295.597
1480, 3.70715, 297.214, 295.927
1490, 4.0842, 297.214, 295.881
1500, 3.73063, 297.214, 295.949
1510, 3.50664, 297.214, 295.975
1520, 3.42106, 297.214, 295.902
1530, 3.33035, 297.214, 296.046
1540, 3.2044, 297.214, 295.941
1550, 3.01696, 297.214, 296.084
1560, 4.56824, 297.214, 295.851
1570, 3.5421, 297.214, 295.899
1580, 3.62913, 297.214, 295.973
1590, 3.06161, 297.214, 296.149
1600, 3.18471, 297.214, 296.058
1610, 3.84422, 297.214, 295.99
1620, 4.31278, 297.391, 296.108
1630, 4.29956, 297.702, 296.37
1640, 4.06068, 297.821, 296.526
1650, 4.07683, 297.821, 296.605
1660, 4.59372, 297.988, 296.506
1670, 5.0035, 297.988, 296.537
1680, 4.44087, 297.988, 296.468
1690, 4.37226, 297.988, 296.52
1700, 3.66112, 297.988, 296.867
1710, 3.48636, 297.988, 296.87
1720, 3.66419, 297.988, 296.731
1730, 4.15486, 297.988, 296.735
1740, 3.74117, 297.988, 296.859
1750, 3.96457, 297.988, 296.717
1760, 3.37167, 297.988, 297.02
1770, 4.42051, 297.988, 296.511
1780, 5.19626, 297.86, 296.068
1790, 3.72112, 297.86, 296.464
1800, 4.29882, 297.988, 296.423
1810, 3.50924, 297.988, 296.659
1820, 3.56004, 297.988, 296.897
1830, 4.34588, 297.988, 296.39
1840, 3.7396, 297.988, 296.64
1850, 3.76355, 297.988, 296.834
1860, 4.41467, 298.241, 296.73
1870, 3.8723, 298.241, 297.18
1880, 3.20289, 298.331, 297.274
1890, 3.19817, 298.331, 297.17
1900, 3.86286, 298.331, 297.006
1910, 3.41841, 298.331, 297.092
1920, 4.72687, 298.331, 296.906
1930, 3.31611, 298.331, 297.092
1940, 3.43218, 298.331, 297.086
1950, 4.181, 298.434, 296.798
1960, 4.62331, 298.769, 297.28
1970, 3.73409, 298.769, 297.588
1980, 3.98628, 298.769, 297.685
1990, 3.60287, 298.769, 297.442
2000, 3.2985, 298.769, 297.713
2010, 3.72565, 298.769, 297.53
2020, 4.3424, 298.769, 297.224
2030, 3.95444, 298.769, 297.43
2040, 3.13037, 298.769, 297.505
2050, 3.65668, 298.769, 297.16
2060, 3.95299, 298.769, 297.63
2070, 4.15868, 298.769, 297.548
2080, 3.50953, 298.769, 297.711
2090, 3.83014, 298.923, 297.857
2100, 3.88339, 298.923, 297.719
2110, 3.70193, 298.923, 297.886
2120, 3.65073, 298.923, 297.646
2130, 3.3384, 298.923, 297.692
2140, 4.07755, 298.923, 297.683
2150, 4.4154, 298.923, 297.626
2160, 3.07604, 298.923, 297.742
2170, 3.98019, 298.923, 297.673
2180, 4.07799, 298.923, 297.582
2190, 4.42977, 298.923, 297.801
2200, 3.93695, 298.923, 297.481
2210, 4.78943, 298.923, 297.467
2220, 3.84627, 298.923, 297.445
2230, 3.15227, 298.923, 297.671
2240, 4.15119, 298.923, 297.548
2250, 3.7882, 298.923, 297.78
2260, 3.09008, 298.923, 297.759
2270, 4.04081, 298.923, 297.602
2280, 3.40962, 298.923, 297.663
2290, 3.22471, 298.923, 297.747
2300, 4.38114, 298.923, 297.687
2310, 3.65415, 298.923, 297.509
2320, 3.17288, 298.923, 297.795
2330, 3.56108, 298.923, 297.59
2340, 4.43286, 298.923, 297.632
2350, 4.27192, 298.923, 297.368
2360, 3.93857, 298.923, 297.673
2370, 3.44736, 298.923, 297.532
2380, 3.39699, 298.923, 297.84
2390, 3.64656, 298.923, 297.576
2400, 4.52307, 298.923, 297.58
2410, 3.74595, 298.923, 297.742
2420, 3.39167, 298.923, 297.747
2430, 4.20573, 298.923, 297.382
2440, 4.33264, 298.923, 297.485
2450, 3.11394, 298.923, 297.636
2460, 3.48245, 298.923, 297.665
2470, 4.07732, 298.923, 297.772
2480, 5.05991, 298.923, 297.495
2490, 4.09495, 298.923, 297.515
2500, 4.22784, 298.923, 297.598
2510, 4.17188, 298.923, 297.489
2520, 4.96298, 298.923, 297.104
2530, 3.32794, 298.794, 297.673
2540, 5.00223, 298.923, 297.558
2550, 3.53868, 298.923, 297.685
2560, 3.19817, 298.923, 297.639
2570, 4.58748, 298.923, 297.557
2580, 3.63322, 298.923, 297.671
2590, 3.76954, 298.923, 297.658
2600, 3.76402, 298.923, 297.782
2610, 3.70593, 298.923, 297.607
2620, 4.39185, 298.923, 297.476
2630, 3.57931, 298.923, 297.481
2640, 2.97078, 298.923, 297.78
2650, 4.04893, 298.923, 297.474
2660, 2.8658, 298.923, 297.944
2670, 3.61648, 298.923, 297.956
2680, 3.7296, 298.923, 297.606
2690, 4.27468, 298.923, 297.603
2700, 3.96367, 298.923, 297.677
2710, 3.84943, 298.923, 297.802
2720, 3.55698, 298.941, 297.592
2730, 3.45596, 298.941, 297.729
2740, 4.34104, 298.91, 297.22
2750, 4.66362, 298.822, 297.287
2760, 3.87627, 298.822, 297.565
2770, 4.27173, 298.941, 297.705
2780, 3.84517, 298.941, 297.709
2790, 4.6233, 298.941, 297.427
2800, 3.82127, 298.941, 297.525
2810, 3.38595, 298.941, 297.848
2820, 3.88234, 298.941, 297.89
2830, 3.29415, 298.941, 297.673
2840, 3.8178, 298.941, 297.766
2850, 4.99315, 298.941, 297.677
2860, 3.49639, 298.941, 297.657
2870, 3.95218, 298.941, 297.653
2880, 3.88895, 298.941, 297.733
2890, 3.18219, 298.941, 297.832
2900, 4.69144, 298.941, 297.41
2910, 3.04357, 298.941, 297.718
2920, 3.46505, 298.941, 297.894
2930, 3.98596, 298.941, 297.74
2940, 4.26258, 298.941, 297.498
2950, 4.34917, 298.935, 297.473
2960, 4.59983, 298.935, 297.458
2970, 4.22835, 298.935, 297.687
2980, 4.91643, 298.935, 297.615
2990, 4.18376, 298.935, 297.77
3000, 4.58727, 298.935, 297.575
3010, 4.88028, 298.935, 297.482
3020, 4.14043, 298.935, 297.648
3030, 3.88343, 298.935, 297.862
3040, 4.22309, 298.935, 297.575
3050, 3.22525, 298.935, 297.832
3060, 3.91144, 298.935, 297.618
3070, 3.15647, 298.935, 297.779
3080, 4.50182, 298.935, 297.505
3090, 3.81043, 298.935, 297.568
3100, 4.54743, 298.935, 297.528
3110, 3.51015, 298.935, 297.72
3120, 3.60136, 298.935, 297.677
3130, 4.05751, 298.935, 297.474
3140, 4.63733, 298.935, 297.666
3150, 4.26178, 298.935, 297.561
3160, 3.93361, 298.935, 297.655
3170, 4.52873, 298.91, 297.345
3180, 3.95718, 298.91, 297.526
3190, 3.99695, 299.005, 297.479
3200, 3.8382, 298.935, 297.67
3210, 3.86518, 298.935, 297.592
3220, 4.13426, 298.935, 297.612
3230, 3.43555, 298.941, 297.639
3240, 2.97631, 298.935, 297.885
3250, 3.54779, 298.935, 297.833
3260, 3.16464, 298.935, 297.822
3270, 3.45972, 298.935, 297.549
3280, 4.25293, 298.935, 297.583
3290, 3.03008, 298.935, 297.908
3300, 3.92164, 298.935, 297.539
3310, 4.065, 298.935, 297.625
3320, 4.39452, 298.935, 297.507
3330, 3.86409, 298.935, 297.838
